PROVIDER_NUMBER,FYB,FYE,STATUS,C000001_20000_00500,C000001_20000_00600,C000001_20000_00700
102024,01-OCT-19,30-SEP-20,Settled,31528804,157498155,71410
102025,01-SEP-20,31-AUG-21,As Submitted,28752365,154394712,79946
102026,01-JAN-20,31-DEC-20,Settled,36070860,162872728,47290
102027,01-SEP-20,31-AUG-21,Settled,22041954,109749919,323543
102028,01-JUL-20,30-JUN-21,Settled,21818940,77127525,3345
102029,01-SEP-20,31-AUG-21,Settled,27109895,101565055,22917
102030,01-DEC-19,30-NOV-20,Settled,15765980,98983584,
102031,01-APR-20,31-MAR-21,Settled,30083846,150837635,266306
102032,01-SEP-20,31-AUG-21,Settled,26337295,94567494,46593230
103026,01-OCT-19,30-SEP-20,Settled,41175072,61301211,468145
103027,01-OCT-19,30-SEP-20,Settled,26574382,37489069,403774
103028,01-JAN-20,31-DEC-20,Amended,39196279,76804530,
103031,01-JAN-20,31-DEC-20,As Submitted,32044923,64200579,
103032,01-JAN-20,31-DEC-20,Amended,21680276,38353808,
103033,01-JAN-20,31-DEC-20,As Submitted,19392378,29594867,
103034,01-JAN-20,31-DEC-20,Amended,23750701,43074148,1392
103036,01-JAN-20,31-DEC-20,As Submitted,26355151,66696702,5030633
103037,01-JAN-20,31-DEC-20,Amended,23473779,41044218,630
103038,01-JAN-20,31-DEC-20,As Submitted,17759777,34270008,
103039,01-JAN-20,31-DEC-20,As Submitted,97897149,224142525,114841812
103040,01-JAN-20,31-DEC-20,Amended,19939758,31912083,
103042,01-JAN-20,31-DEC-20,Amended,24856987,42999839,195708
103043,01-JAN-20,31-DEC-20,Amended,20510833,33162087,31825
103044,01-JAN-20,31-DEC-20,Amended,25632545,49188498,
103045,01-JAN-20,31-DEC-20,Amended,20623774,48111709,1724
103046,01-JAN-20,31-DEC-20,Amended,26402256,77148000,
103300,01-JUL-20,30-JUN-21,Settled,,959046078,594375552
103301,01-JAN-20,31-DEC-20,Settled,,926314919,628729483
103304,01-JAN-20,31-DEC-20,Settled,,409389687,267714637
104001,01-JUL-20,30-JUN-21,Settled,29757248,30219302,29655
104007,01-JUL-20,30-JUN-21,Settled,82802815,73729694,461373
104016,01-JUL-20,30-JUN-21,Settled,11216749,41212800,4109050
104017,01-JUL-20,30-JUN-21,Settled,16864069,45525800,7538020
104018,01-JUL-20,30-JUN-21,Settled,36748219,28662219,22738976
104024,01-JUL-20,30-JUN-21,Settled,36340793,36978726,14674070
104026,01-JAN-20,31-DEC-20,Settled,24327505,91978200,5018504
104040,01-JUL-20,30-JUN-21,As Submitted,8559823,9969616,
104049,01-JAN-20,31-DEC-20,Settled,11215451,33563952,224800
104057,01-OCT-19,30-SEP-20,Settled,12091327,37989004,2180310
104059,01-JUL-20,30-JUN-21,Settled,5087660,9183957,
104063,01-JAN-20,31-DEC-20,Settled,10402045,34128004,1585320
104067,01-JUL-20,30-JUN-21,Settled,76263184,13499174,148458095
104069,01-JUL-20,30-JUN-21,Settled,12286158,50940400,6949975
104070,01-JAN-20,31-DEC-20,Settled,10286426,35778004,1784145
104071,01-JUL-20,30-JUN-21,Settled,12923850,47344460,3263965
104072,01-JAN-20,31-DEC-20,Settled,26460046,104477610,7994124
104073,01-NOV-19,31-OCT-20,Settled,11365934,45856800,4776228
104074,01-JAN-20,31-DEC-20,Settled,20166858,73277699,3325470
104075,01-JAN-20,31-DEC-20,Settled,15810052,54493900,1574100
104076,01-JAN-20,31-DEC-20,Settled,14536276,59905875,
104078,01-NOV-19,31-OCT-20,Settled,8850369,29812200,895080
104079,01-JAN-20,31-DEC-20,Settled,5943561,36039556,
104080,01-JUN-20,31-MAY-21,Settled,9345844,23344200,424200
104081,01-APR-20,31-MAR-21,As Submitted,9246244,30885000,
104082,01-NOV-19,31-OCT-20,Settled,7756103,18884800,678600
110001,01-OCT-19,30-SEP-20,As Submitted,221740539,466740575,641056593
110002,01-JAN-20,31-DEC-20,As Submitted,70476958,112104706,194335369
110003,01-JAN-20,31-DEC-20,Amended,92486913,357359643,335625176
110005,01-OCT-19,30-SEP-20,Amended,490932729,1162776992,1288367996
110006,01-JUL-20,30-JUN-21,As Submitted,203959138,394630990,511259251
110007,01-AUG-20,31-JUL-21,Amended,527629028,882494441,1122849066
110008,01-OCT-19,30-SEP-20,Amended,397054992,893880468,1122695387
110010,01-SEP-20,31-AUG-21,Amended,999040503,2698449773,1076623786
110011,01-JUL-20,30-JUN-21,As Submitted,274140450,477916808,527404792
110015,01-JUL-20,30-JUN-21,As Submitted,177394465,209655877,439731953
110016,01-JUL-20,30-JUN-21,As Submitted,208559487,502285879,646594542
110018,01-JUL-20,30-JUN-21,As Submitted,100014106,253252622,413682638
110023,01-JAN-20,31-DEC-20,As Submitted,101124463,253141461,392427339
110024,01-JUL-20,30-JUN-21,Amended,325596894,438600984,1248637093
110025,01-MAY-20,30-APR-21,As Submitted,244804646,425262213,382741514
110027,01-JUL-20,30-JUN-21,As Submitted,34371097,42149384,73501570
110028,01-JAN-20,31-DEC-20,Amended,459087652,979029552,593476232
110029,01-OCT-19,30-SEP-20,Amended,1001708113,2749237272,2253154620
110030,01-OCT-19,30-SEP-20,Amended,112987052,647011985,672867657
110031,01-JUL-20,30-JUN-21,As Submitted,145658013,466526173,413106775
110032,01-OCT-19,30-SEP-20,Settled,35272506,33052599,56161602
110034,01-JUL-20,30-JUN-21,Amended,813827382,1537840074,1934207404
110035,01-JUL-20,30-JUN-21,Amended,947155345,3523683169,2208707825
110036,01-JAN-20,31-DEC-20,Amended,464078469,2073902961,1034627075
110038,01-OCT-19,30-SEP-20,As Submitted,229836058,355337604,416992573
110040,01-JAN-20,31-DEC-20,As Submitted,18752297,10180634,16959893
110041,01-JUL-20,30-JUN-21,As Submitted,53383422,45609748,93048426
110042,01-JUL-20,30-JUN-21,As Submitted,200022346,515282495,684066113
110043,01-JUL-20,30-JUN-21,Amended,254320113,646823848,621546726
110044,01-AUG-20,31-JUL-21,As Submitted,81559480,99721534,209137069
110045,01-OCT-19,30-SEP-20,Amended,44460686,50900119,144152856
110046,01-JUL-20,30-JUN-21,As Submitted,68610221,198269657,293503675
110050,01-JAN-20,31-DEC-20,As Submitted,18910370,18332128,124436054
110051,01-MAY-20,30-APR-21,As Submitted,70136224,62990270,155890499
110054,01-JUL-20,30-JUN-21,As Submitted,353519857,785301784,1063986323
110064,01-JUL-20,30-JUN-21,As Submitted,300323687,751092541,895748571
110069,01-JAN-20,31-DEC-20,As Submitted,228082672,366913151,377060954
110071,01-SEP-20,31-AUG-21,As Submitted,35433620,23156193,31537858
110073,01-AUG-20,31-JUL-21,As Submitted,24973284,25378276,51203813
110074,01-JUL-20,30-JUN-21,As Submitted,421059342,1285900796,1078149873
110075,01-OCT-19,30-SEP-20,Settled,112989684,423558745,560230584
110076,01-SEP-20,31-AUG-21,As Submitted,360826634,714644744,572234491
110078,01-SEP-20,31-AUG-21,Amended,1092809787,1664851181,2067862008
110079,01-JAN-20,31-DEC-20,As Submitted,1037406217,3341092307,2266494217
110082,01-SEP-20,31-AUG-21,As Submitted,473879146,1183045533,737048062
110083,01-JUL-20,30-JUN-21,As Submitted,900090066,2783863609,2219653288
110086,01-SEP-20,31-AUG-21,As Submitted,21193560,10615018,44716998
110087,01-OCT-19,30-SEP-20,Amended,836002529,1710323800,2195280096
110089,01-JAN-20,31-DEC-20,As Submitted,93635634,173721044,260328430
110091,01-JUL-20,30-JUN-21,As Submitted,172693832,508016950,565724962
110092,01-OCT-19,30-SEP-20,As Submitted,20698736,26117806,48959937
110095,01-OCT-19,30-SEP-20,As Submitted,266328317,369858655,775938100
110100,01-JAN-20,31-DEC-20,As Submitted,13410067,3114161,18947831
110101,01-JUL-20,30-JUN-21,As Submitted,25569015,20185714,43964529
110104,01-JUL-20,30-JUN-21,As Submitted,80745941,107155402,177040850
110105,01-OCT-19,30-SEP-20,As Submitted,119028048,152444513,263936794
110107,01-OCT-19,31-DEC-19,Amended,154534109,441000176,289988813
110107,01-JAN-20,31-DEC-20,Amended,605613757,1729145884,1061264268
110109,01-JUL-20,30-JUN-21,As Submitted,32832780,37582759,82928734
110111,01-JAN-20,31-DEC-20,As Submitted,17846007,15047621,60742429
110113,01-JUN-20,31-MAY-21,Settled,13105507,4979488,24807924
110115,01-JUL-20,30-JUN-21,As Submitted,390557678,1351512836,791925997
110121,01-OCT-19,30-SEP-20,Amended,23510256,17626616,46907898
110122,01-OCT-19,30-SEP-20,As Submitted,299727779,515614995,566247151
110124,01-JUL-20,30-JUN-21,As Submitted,78800055,83840074,259275945
110125,01-MAY-20,30-APR-21,Amended,104367020,609997139,574085253
110128,01-JUL-20,30-APR-21,As Submitted,91713956,95738251,229952928
110129,01-JAN-20,31-DEC-20,As Submitted,199422439,406497191,416376445
110130,01-DEC-19,30-NOV-20,As Submitted,15808517,13198594,32444493
110132,01-APR-20,31-MAR-21,As Submitted,38840413,35908345,69528083
110135,01-APR-20,31-MAR-21,Amended,27779581,17544375,43966735
110142,01-OCT-19,30-SEP-20,As Submitted,12894613,10661701,43540798
110143,01-JUL-20,30-JUN-21,As Submitted,628992466,1358126517,2328633177
110146,01-MAY-20,30-APR-21,As Submitted,48147373,49236942,107118618
110150,01-OCT-19,31-DEC-19,As Submitted,12726192,15487291,27299821
110150,01-JAN-20,31-DEC-20,Amended,50384416,76510286,100016731
110153,01-JAN-20,31-DEC-20,As Submitted,28523441,34769595,71857478
110161,01-OCT-19,30-SEP-20,Amended,1499134264,2272528156,4811581301
110164,01-JUL-20,30-JUN-21,Amended,162969808,1072362656,596223314
110165,01-JAN-20,31-DEC-20,As Submitted,118279696,289982844,289858511
110168,01-JUL-20,30-JUN-21,As Submitted,209309019,1227498866,795064533
110177,01-APR-20,31-MAR-21,Amended,283498287,2256589767,1190233643
110184,01-JUL-20,30-JUN-21,As Submitted,172241987,451210156,559615317
110189,01-JAN-20,31-DEC-20,As Submitted,28722141,48924795,149112204
110190,01-JAN-20,31-DEC-20,As Submitted,8127179,11445635,1420312
110191,01-JUL-20,30-JUN-21,As Submitted,310024006,957623321,934257311
110192,01-SEP-20,31-AUG-21,Amended,177383784,786531246,689459422
110194,01-JUL-20,30-JUN-21,As Submitted,31299620,26840774,42367796
110198,01-JUL-20,30-JUN-21,As Submitted,220397026,662830167,429178924
110200,01-JUL-20,30-JUN-21,As Submitted,73621814,182381744,208562914
110201,01-JUL-20,30-JUN-21,Amended,42954165,136024573,286634441
110209,01-JAN-20,31-DEC-20,Amended,16702787,46531805,59570488
110215,01-JUL-20,30-JUN-21,As Submitted,334874764,1063400377,1236643302
110225,01-JUL-20,30-JUN-21,As Submitted,92484913,181551873,392231119
110226,01-SEP-20,31-AUG-21,As Submitted,104054715,156408738,251590426
110229,01-JUL-20,30-JUN-21,As Submitted,224711142,686832144,928344516
110230,01-SEP-20,31-AUG-21,As Submitted,184697858,367286427,354414609
110233,01-JUL-20,30-JUN-21,As Submitted,234525399,116708218,1073155476
110234,01-OCT-19,30-SEP-20,As Submitted,9456587,8467380,12898483
110236,01-JUL-20,30-JUN-21,As Submitted,25758386,9253904,106740300
110237,15-NOV-19,30-SEP-20,Settled,19228807,17786189,57554544
111300,01-AUG-20,22-OCT-20,As Submitted,7174390,1970639,3031994
111302,01-APR-20,31-MAR-21,Settled,,4867761,10179257
111303,01-OCT-19,30-SEP-20,Settled,10636296,5944994,7523843
111304,01-JUL-20,30-JUN-21,Settled,,10827337,26262665
111305,01-JUL-20,30-JUN-21,As Submitted,55993495,42939716,30749531
111306,01-JUL-20,30-JUN-21,As Submitted,60575636,25914236,162046543
111308,01-JUL-20,30-JUN-21,Settled,,10191116,8441813
111310,01-OCT-19,31-DEC-19,Settled,,3608287,12834641
111310,01-JAN-20,31-DEC-20,Settled,,16129107,45363635
111311,01-JAN-20,31-DEC-20,Settled,8466799,4622046,7579469
111312,01-JAN-20,31-DEC-20,Settled,,6893029,25165384
111313,01-OCT-19,30-SEP-20,As Submitted,,5823508,23567133
111314,01-OCT-19,30-SEP-20,Settled,17809364,11418175,15330192
111316,01-JAN-20,31-DEC-20,Settled,15142057,11291854,8918439
111318,01-OCT-19,30-SEP-20,Settled,,7142928,17092858
111319,01-JUL-20,30-JUN-21,Settled,,12998675,49927407
111320,01-JUL-20,30-JUN-21,Settled,,20663521,86025732
111323,01-JAN-20,31-DEC-20,As Submitted,,213406906,289755733
111324,01-MAY-20,30-APR-21,Settled,27513134,17793672,32003938
111325,01-MAY-20,30-APR-21,As Submitted,,5925546,15312059
111326,01-OCT-19,30-SEP-20,Settled,15377049,11044576,10562644
111327,01-JUL-20,30-JUN-21,Settled,40427219,46554308,58362160
111328,01-AUG-20,31-JUL-21,As Submitted,,7582791,28756272
111329,01-JUL-20,30-JUN-21,Settled,,19967280,65649280
111330,01-JUL-20,30-JUN-21,Settled,,16002588,119270354
111331,01-OCT-19,30-SEP-20,Settled,31021544,22498465,32524617
111332,01-OCT-19,30-SEP-20,Settled,,8159914,13724061
111333,01-OCT-19,30-SEP-20,Settled w/Audit,18356201,22490239,45252723
111334,01-JAN-20,31-DEC-20,As Submitted,,13270001,53031175
111335,01-DEC-19,30-NOV-20,Settled,36188108,30784283,123410610
111336,01-JAN-20,31-DEC-20,Settled,,4577877,21406991
111337,21-JAN-20,30-JUN-20,Settled,,3169877,9442959
111337,01-JUL-20,30-JUN-21,Settled,,9701635,26014912
112000,01-JAN-20,31-DEC-20,Settled,8845224,19372429,96063
112003,01-APR-20,31-MAR-21,Settled,220178635,320620885,215970027
112004,01-SEP-20,31-AUG-21,Settled,54933784,401856399,1225178
112006,01-SEP-20,31-AUG-21,Settled,32097076,111011875,103303
112007,01-JUL-20,30-JUN-21,Settled,106923806,92394285,476832970
112011,01-MAY-20,30-APR-21,Settled,19123854,99294539,187481
112012,01-JAN-20,31-DEC-20,Settled,10640855,24725839,38214
112013,01-APR-20,31-MAR-21,Settled,31357010,163839665,82292
112016,01-NOV-19,31-OCT-20,Settled,28388347,202676593,51666
112017,01-JAN-20,31-DEC-20,Settled,15427850,65758100,73999
112018,01-SEP-20,31-AUG-21,Settled,14936499,45808149,4826
113028,01-JUL-20,30-JUN-21,As Submitted,12220862,25747885,32967
113029,01-OCT-19,31-DEC-19,As Submitted,4690802,9694424,1919941
113029,01-JAN-20,31-DEC-20,As Submitted,18503915,38578162,6275063
113030,01-APR-20,31-MAR-21,Amended,22221700,44338724,
113031,01-SEP-20,31-AUG-21,As Submitted,28265220,75084709,12684980
113032,01-OCT-19,30-SEP-20,Amended,19605427,39683377,
113033,01-APR-20,31-MAR-21,Amended,18128119,33561433,270
113300,01-JAN-20,31-DEC-20,As Submitted,,1247287559,601462123
113301,01-JAN-20,31-DEC-20,Settled,,786166519,646065496
114004,01-JAN-20,31-DEC-20,Settled,17207529,71706540,6331581
114008,01-JAN-20,31-DEC-20,Settled,21725413,72204430,2746400
114010,01-JAN-20,31-DEC-20,Settled,33069932,138290700,13045100
114012,01-JAN-20,31-DEC-20,Settled,28414252,77576700,15505491
114013,01-JUL-20,30-JUN-21,Settled,5892002,10955434,
114016,01-JAN-20,31-DEC-20,Settled,11130821,44275000,626625
114019,01-JUL-20,30-JUN-21,Settled,21790190,39373227,
114028,01-JUL-20,30-JUN-21,Settled,19912427,47947040,2351
114029,01-JUL-20,30-JUN-21,Settled,18318102,23485862,
114032,01-JAN-20,31-DEC-20,Settled,31657148,68140600,5393050
114035,01-JAN-20,31-DEC-20,Settled,33300511,71532001,4427985
114036,01-JAN-20,31-DEC-20,Settled,15590914,56654240,3256855
114037,01-JAN-20,31-DEC-20,Settled,15862619,49886880,2216175
120001,01-JUL-20,30-JUN-21,As Submitted,980396021,2210724936,1372683497
120002,01-JAN-20,31-DEC-20,As Submitted,270645095,421683223,271294890
120004,01-JUL-20,30-JUN-21,Amended,36853649,38006894,40220297
120005,01-JUL-20,30-JUN-21,Amended,228210243,300808788,223760978
120006,01-JAN-20,31-DEC-20,As Submitted,146163733,253960628,206504067
120007,01-JUL-20,30-JUN-21,As Submitted,140485494,186056249,149956151
120011,01-JAN-20,31-DEC-20,Amended,519508152,446758412,472194134
120014,01-JUL-20,30-JUN-21,Amended,118929235,112328174,253772710
120019,01-JUL-20,30-JUN-21,Amended,113880905,125324231,110772405
120022,01-JUL-20,30-JUN-21,Amended,371149520,487241309,579826525
120026,01-JUL-20,30-JUN-21,Amended,218430505,342216656,377669440
120028,01-JUL-20,30-JUN-21,As Submitted,69752367,76399101,170004971
121300,01-JUL-20,30-JUN-21,Settled,42142036,24948086,31311460
121301,01-JUL-20,30-JUN-21,Settled,30587779,6408690,24591830
121302,01-JUL-20,30-JUN-21,Settled,,17012170,2923985
121303,01-JUL-20,30-JUN-21,Settled,,1248117,24981581
121304,01-JUL-20,30-JUN-21,Settled,,18256394,16265501
121305,01-JAN-20,31-DEC-20,Settled,6445264,2785768,4014833
121306,01-JUL-20,30-JUN-21,Settled,22256204,18266467,8495355
121307,01-JUL-20,30-JUN-21,Settled,21743708,20454179,2533683
121308,01-JAN-20,31-DEC-20,Settled,30587381,28251199,7130550
122001,01-JUL-20,30-JUN-21,Settled,24656652,12562357,5000
123025,01-OCT-19,30-SEP-20,As Submitted,43055309,65886640,7327445
123300,01-JUL-20,30-JUN-21,Amended,,514983071,267712454
124001,01-JAN-20,31-DEC-20,Settled,18080296,15195757,141
130002,01-OCT-19,30-SEP-20,As Submitted,303793042,404542924,455255543
130003,01-JUL-20,30-JUN-21,As Submitted,138848845,158314947,331218795
130006,01-OCT-19,30-SEP-20,As Submitted,1265645857,1527308565,1767103893
130007,01-JUL-20,30-JUN-21,Amended,528401715,894265071,744660193
130013,01-JUL-20,30-JUN-21,As Submitted,156367216,207910451,405621156
130014,01-OCT-19,30-SEP-20,Settled,77341579,168433314,341626591
130018,01-OCT-19,30-SEP-20,As Submitted,216749789,884083741,591913951
130025,01-OCT-19,30-SEP-20,As Submitted,73879910,40971277,101220996
130028,01-JAN-20,31-DEC-20,As Submitted,224912721,478761242,644066665
130049,01-JAN-20,31-DEC-20,Amended,450625992,607062788,734731523
130063,01-JAN-20,31-DEC-20,As Submitted,59781395,44782009,218311801
130065,01-JAN-20,31-DEC-20,As Submitted,213104393,61379438,536230491
130066,01-JAN-20,31-DEC-20,As Submitted,67850365,96765836,137465742
130071,01-OCT-19,30-SEP-20,As Submitted,115058785,148719368,188731245
130074,24-DEC-19,31-DEC-20,As Submitted,86420577,70863993,67163087
131301,01-JAN-20,31-DEC-20,As Submitted,14590753,5604262,13500206
131302,01-OCT-19,30-SEP-20,Settled w/Audit,,10142791,40957142
131303,01-JUL-20,30-JUN-21,Settled,12438196,4766551,13846737
131304,01-OCT-19,30-SEP-20,Settled,9980692,2875230,5371406
131305,01-OCT-19,30-SEP-20,Settled,,6143344,36745959
131307,01-JUL-20,30-JUN-21,Settled,,6039188,27624670
131308,01-OCT-19,30-SEP-20,Settled,,322809,4526042
131309,01-OCT-19,30-SEP-20,Settled,20550855,7991628,20180216
131310,01-OCT-19,30-SEP-20,Settled,,9302611,17373271
131311,01-OCT-19,30-SEP-20,Settled,34412253,18653806,53099669
131312,01-OCT-19,30-SEP-20,As Submitted,,17317553,41377350
131313,01-OCT-19,30-SEP-20,Settled,,2720970,22747005
131314,01-DEC-19,30-NOV-20,Settled,,3534653,20212546
131315,01-OCT-19,30-SEP-20,Settled,,3548295,18616133
131316,01-JAN-20,31-DEC-20,As Submitted,25689867,13199823,27903628
131317,01-JAN-20,31-DEC-20,Settled,,3293076,18825240
131318,01-OCT-19,30-SEP-20,Settled,,3563373,22271527
131319,01-OCT-19,30-SEP-20,Settled,37378880,11970879,51024706
131320,01-JUL-20,31-DEC-20,As Submitted,,3917553,11506667
131321,01-JUL-20,31-DEC-20,Settled,,2746038,9845880
131322,01-OCT-19,30-SEP-20,Settled,25259455,18685393,13802385
131323,01-OCT-19,30-SEP-20,Settled w/Audit,,40230091,75397644
131324,01-OCT-19,30-SEP-20,Settled,,410504,11408114
131325,01-JAN-20,31-DEC-20,As Submitted,108227002,69950509,196902752
131326,01-JAN-20,31-DEC-20,Settled,,28254706,65813510
131327,01-JAN-20,31-DEC-20,Settled,,23864497,105188963
131328,01-JAN-20,31-DEC-20,Settled,,17578025,57550602
132001,01-OCT-19,30-SEP-20,Settled,15567105,30805129,
132002,01-SEP-20,31-AUG-21,As Submitted,17305715,47974869,
133027,01-JUN-20,31-MAY-21,As Submitted,13126947,20484030,
134002,01-OCT-19,30-SEP-20,Settled,17718398,114978650,6331310
134009,01-JAN-20,30-JUN-20,Settled,1901781,3058471,
134009,01-JUL-20,30-JUN-21,Settled,3603497,6627558,
134010,01-JUL-20,30-JUN-21,Settled,28320457,26174465,135454
134017,01-JAN-20,31-DEC-20,Settled,18207714,26517400,776600
140001,01-JUL-20,30-JUN-21,Amended,84204715,55741097,166882321
140002,01-JAN-20,31-DEC-20,Settled,124596984,204197392,345551646
140007,01-JUL-20,30-JUN-21,Amended,377244172,1080605653,941253817
140008,01-JUL-20,30-JUN-21,Settled,126182764,318750453,289776930
140010,01-OCT-19,30-SEP-20,Amended,1335867094,1858245898,2856922272
140011,01-APR-20,31-MAR-21,Settled,136976223,259104320,406429504
140012,01-JAN-20,31-DEC-20,Settled,122892928,124695914,292264524
140013,01-JAN-20,31-DEC-20,Settled,102200585,160557575,392191537
140015,01-OCT-19,30-SEP-20,As Submitted,286617383,728029198,766357289
140018,01-JUL-20,30-JUN-21,As Submitted,247392915,701667238,553013506
140019,01-JUL-20,30-JUN-21,Amended,13287150,3880654,35119339
140029,01-JUL-20,30-JUN-21,As Submitted,311920620,736799808,962540530
140030,01-JAN-20,31-DEC-20,Amended,315296315,625322401,662225874
140032,01-JUL-20,30-JUN-21,Amended,115158991,86959907,301956190
140033,01-APR-20,30-SEP-20,Settled,8740293,17897380,715665
140034,01-JAN-20,31-DEC-20,Settled,75459422,102363454,182839088
140040,01-MAY-20,30-APR-21,As Submitted,12196022,74609431,187047117
140043,01-MAY-20,30-APR-21,Settled,166880931,177822908,558623404
140046,01-JAN-20,31-DEC-20,As Submitted,151585526,250255538,281458585
140048,01-JAN-20,31-DEC-20,Settled,177916199,307655377,276537478
140049,01-MAY-20,30-APR-21,As Submitted,152714602,445697064,406678444
140052,01-OCT-19,30-SEP-20,Settled,76567151,92022685,270807846
140053,01-JUL-20,30-JUN-21,Amended,401772023,1195193216,971312781
140054,01-JUL-20,30-JUN-21,As Submitted,200702077,639154198,871712969
140058,01-OCT-19,30-SEP-20,Settled,84102203,94027315,265994269
140059,01-JUL-20,30-JUN-21,Settled,43398534,12100472,105607665
140062,01-JAN-20,31-DEC-20,Amended,393764938,762014653,643018149
140063,01-JUL-20,30-JUN-21,As Submitted,117582684,140702844,384906068
140064,01-OCT-19,30-SEP-20,Amended,66089739,126268276,250245788
140065,01-JAN-20,31-DEC-20,As Submitted,146758547,292972492,283876355
140067,01-OCT-19,30-SEP-20,As Submitted,769571997,2492321754,1899007469
140068,01-APR-20,31-MAR-21,Settled,61799483,81049872,77616086
140077,01-JAN-20,31-DEC-20,As Submitted,43407571,13257212,31687591
140080,01-JUL-20,30-JUN-21,As Submitted,155847320,460799671,454112950
140082,01-JUN-20,31-MAY-21,As Submitted,99153817,294300910,211083412
140083,01-JUL-20,30-JUN-21,As Submitted,73380252,61160240,30250423
140084,01-DEC-19,30-NOV-20,As Submitted,124406035,590514131,475253775
140088,01-JUL-20,30-JUN-21,Amended,1628783065,4981936340,4611236299
140089,01-JUL-20,30-JUN-21,Settled,58000811,33119339,127316298
140091,01-JAN-20,31-DEC-20,As Submitted,798937895,1566142116,2231764651
140093,01-OCT-19,30-SEP-20,Settled,84749910,182135391,307261501
140095,01-JUL-20,30-JUN-21,Amended,103133805,147673476,146792057
140100,01-JUL-20,30-JUN-21,Settled,202278949,113479100,823300870
140101,01-JAN-20,31-DEC-20,Settled,145568065,178516917,416737933
140103,01-JAN-20,31-DEC-20,As Submitted,85610775,88724645,63685680
140110,01-OCT-19,30-SEP-20,Settled,86932548,99688427,303941304
140113,01-OCT-19,30-SEP-20,Amended,104731786,220698695,204729999
140114,01-OCT-19,30-SEP-20,Amended,238102265,608011676,560852093
140115,01-JUL-20,30-JUN-21,As Submitted,45652587,74506371,68855534
140116,01-SEP-20,31-AUG-21,As Submitted,501609581,953487116,1457341931
140117,01-JUL-20,30-JUN-21,Amended,265605896,1045910476,603650574
140119,01-JUL-20,30-JUN-21,As Submitted,1240280696,2059952409,2351727497
140120,01-JAN-20,31-DEC-20,Settled,44047653,75888028,209533486
140122,01-JAN-20,31-DEC-20,As Submitted,211207969,356289682,503032448
140124,01-DEC-19,30-NOV-20,Amended,988734663,582535289,606783189
140125,01-JAN-20,31-DEC-20,Settled,78958470,302735609,362907432
140127,01-JAN-20,30-JUN-20,Amended,72451758,111758225,96469572
140127,01-JUL-20,31-DEC-20,As Submitted,89458722,129500819,119677749
140130,01-SEP-20,31-AUG-21,Amended,435475054,685652000,1635693442
140133,01-JUL-20,30-JUN-21,As Submitted,91438125,257082962,174868875
140135,01-OCT-19,30-SEP-20,Settled w/Audit,227575287,306344955,647683779
140137,01-JUL-20,30-JUN-21,Amended,19644959,9437045,54477373
140143,01-OCT-19,30-SEP-20,Reopened,74361025,57243304,158627726
140145,01-JUL-20,30-JUN-21,Amended,40605898,26956696,118732946
140147,01-JAN-20,31-DEC-20,As Submitted,50770193,34455785,129632335
140148,01-OCT-19,30-SEP-20,Amended,509464198,1311445060,1151988635
140150,01-JUL-20,30-JUN-21,As Submitted,1113706308,1415051047,1533793220
140155,01-JUL-20,30-JUN-21,As Submitted,119101260,342092266,491457021
140158,01-JUL-20,31-MAY-21,As Submitted,181387050,189829534,194701289
140160,01-JAN-20,31-DEC-20,As Submitted,107507407,149265392,330312341
140161,01-OCT-19,30-SEP-20,As Submitted,41843483,61428541,137259030
140162,01-OCT-19,30-SEP-20,As Submitted,136590452,339940352,370027573
140164,01-APR-20,31-MAR-21,As Submitted,262243790,423778466,668767720
140166,01-JUL-20,30-JUN-21,As Submitted,134992395,241261548,421925892
140167,01-OCT-19,30-SEP-20,Settled,26915831,10383357,40873816
140172,01-JAN-20,31-DEC-20,Amended,250228593,551202570,616542105
140174,01-JUL-20,30-JUN-21,Amended,170138523,475717776,548669615
140177,01-APR-20,31-MAR-21,As Submitted,60161109,141349010,63334037
140179,01-FEB-20,30-SEP-20,Amended,166390410,350300949,275271039
140180,01-JUL-20,30-JUN-21,Amended,255949550,688952617,653901701
140181,01-JAN-20,31-DEC-20,Settled,43838428,86503930,36210421
140182,01-JAN-20,31-DEC-20,Amended,457622452,741412818,1085761818
140184,01-MAY-20,30-APR-21,As Submitted,58996351,181846432,295666374
140185,01-JAN-20,31-DEC-20,As Submitted,215771664,511177591,432101742
140186,01-JAN-20,31-DEC-20,As Submitted,255917332,402696217,811750195
140187,01-JUL-20,30-JUN-21,Amended,221123326,452197304,603449908
140189,01-JUL-20,30-JUN-21,As Submitted,258782245,272298536,797234413
140191,01-JUL-20,30-JUN-21,Amended,321080018,595051311,939419318
140197,01-OCT-19,30-JUN-20,As Submitted,18847965,14864229,4992786
140197,01-JUL-20,30-JUN-21,As Submitted,20523573,18612010,7611484
140200,01-JUL-20,30-JUN-21,Amended,465505488,1175705804,1757983411
140202,01-JAN-20,31-DEC-20,Amended,326330670,797964801,615585646
140206,01-OCT-19,30-SEP-20,Settled,96807646,218680540,116561990
140208,01-JAN-20,31-DEC-20,Amended,1057730450,2555437602,1138032888
140209,01-JAN-20,31-DEC-20,As Submitted,314187156,767329074,804386942
140210,01-JUL-20,30-JUN-21,Amended,50871261,22180189,100282176
140211,01-SEP-20,31-AUG-21,Amended,326881900,659376548,1383363646
