PROVIDER_NUMBER,FYB,FYE,STATUS,C000001_20000_00500,C000001_20000_00600,C000001_20000_00700
100156,01-NOV-16,31-OCT-17,Reopened,62923597,287818635,358865267
100157,01-OCT-16,30-SEP-17,Reopened,604526867,1986310570,1727439272
100161,01-JUN-17,31-MAY-18,Reopened,151805086,938965097,557350298
100166,01-JAN-17,31-DEC-17,Reopened,107688573,616133349,411830636
100167,01-SEP-17,31-AUG-18,Reopened,349736636,2184326345,1461169132
100168,01-JUL-17,30-JUN-18,Settled w/Audit,445469293,856128800,1277950398
100173,01-JAN-17,31-DEC-17,Amended,399860230,1631595175,1231267947
100175,01-OCT-16,30-SEP-17,Settled,31558046,30588805,83460474
100176,01-JAN-17,31-DEC-17,Settled,182647932,982917919,538881636
100177,01-OCT-16,30-SEP-17,Settled,131715403,269509716,346581734
100179,01-JAN-17,31-DEC-17,Reopened,300452781,2305876228,1353272924
100180,01-MAY-17,30-APR-18,Reopened,81756661,575356572,577780537
100181,01-JAN-17,31-DEC-17,Settled w/Audit,72967264,203731820,180490934
100183,01-JAN-17,31-DEC-17,Settled,109345372,665503945,411093222
100187,01-JAN-17,31-DEC-17,Reopened,270344672,1364489325,782138350
100189,01-JAN-17,31-DEC-17,Settled w/Audit,173716648,1335453723,719513877
100191,01-JUL-17,30-JUN-18,Settled w/Audit,215445426,1489060526,1097924247
100200,01-JUL-17,30-JUN-18,Settled,124950429,245732563,261117660
100204,01-MAR-17,28-FEB-18,Settled w/Audit,339540555,2686547280,1566197631
100206,01-NOV-16,31-OCT-17,Settled,79426955,384317464,364207308
100209,01-JAN-17,31-DEC-17,Reopened,296606322,2646901244,1078770191
100211,01-OCT-16,30-SEP-17,Settled,38576632,176512975,226336477
100212,01-SEP-17,31-AUG-18,Settled,310292929,2400603783,1233598226
100213,01-MAY-17,30-APR-18,Settled w/Audit,206901563,1423198137,569957742
100217,01-OCT-16,30-APR-17,Settled,52395099,317304165,333165897
100217,01-MAY-17,31-DEC-17,Settled,70030107,351544692,368128911
100220,01-OCT-16,30-SEP-17,Settled,341453674,1223397272,558117006
100223,01-JUN-17,31-MAY-18,Settled,173052217,1472403278,1195851002
100224,01-MAY-17,30-APR-18,Reopened,104034809,762784641,406299938
100226,01-JUL-17,30-JUN-18,Settled,225974238,2109285645,1331986381
100228,01-FEB-17,31-JAN-18,Reopened,174326273,1407325060,602002880
100230,01-MAY-17,30-APR-18,Settled w/Audit,153558311,475277826,521412634
100231,01-JUN-17,31-MAY-18,Settled,212113980,1314769457,947013438
100232,01-SEP-17,31-AUG-18,Settled,59600750,277571054,358961197
100236,01-JAN-17,31-DEC-17,Reopened,148839229,1366743578,653345753
100238,01-OCT-16,30-SEP-17,Settled w/Audit,152579001,1278025297,597450971
100240,01-JUN-17,28-OCT-17,Reopened,44776899,911385,228490077
100242,01-FEB-17,31-JAN-18,Reopened,163574060,1110032363,858588096
100243,01-JAN-17,31-DEC-17,Settled,265793492,1974676103,1442982892
100244,01-OCT-16,30-SEP-17,Settled,207623805,669270289,482715609
100246,01-OCT-16,30-SEP-17,Reopened,244672492,2025628351,759616361
100248,01-MAR-17,28-FEB-18,Settled,236369521,1763948171,872573108
100249,01-OCT-16,30-SEP-17,Settled,71000925,422247196,301514475
100252,01-MAY-17,30-APR-18,Settled,59621058,292786092,277263910
100253,01-OCT-16,30-SEP-17,Settled,219243947,465304007,566616700
100254,01-MAY-17,30-APR-18,Reopened,158943664,947482275,714476574
100255,01-NOV-16,31-OCT-17,Reopened,54807220,307574091,234209055
100256,01-MAR-17,28-FEB-18,Reopened,182613124,1717470181,656645777
100258,01-JAN-17,31-DEC-17,Settled,289405867,1988763393,772929186
100259,01-SEP-17,31-AUG-18,Settled,70703205,514247774,299902641
100260,01-OCT-16,30-SEP-17,Settled,160899806,1126237200,498653323
100264,01-MAR-17,28-FEB-18,Reopened,178507792,1892116086,843572694
100265,01-JAN-17,31-DEC-17,Settled,261409575,825737653,660442374
100266,01-OCT-16,30-SEP-17,Settled,75735273,159193761,377511302
100267,01-JAN-17,31-DEC-17,Settled,50620153,257102242,321227493
100268,01-JAN-17,31-DEC-17,Reopened,133146142,535067482,382574744
100269,01-JUN-17,31-MAY-18,Reopened,165466850,900832032,635981739
100271,01-JUL-17,30-JUN-18,Amended,,680136521,2580398886
100275,01-JAN-17,31-DEC-17,Reopened,163485433,790927312,519395928
100276,01-JUL-17,30-JUN-18,Reopened,159242988,313822616,323707128
100277,01-JUL-17,30-JUN-18,Settled,52746592,67873311,4330768
100281,01-MAY-17,30-APR-18,Settled w/Audit,428761372,1680851870,1474902218
100284,01-JAN-17,31-DEC-17,Settled,39209425,91415987,63488138
100285,01-MAY-17,30-APR-18,Settled,169510590,491252128,615249197
100286,01-OCT-16,30-SEP-17,Settled,204738277,921236374,910267357
100287,01-JUN-17,31-MAY-18,Settled w/Audit,164120286,858017826,840735429
100288,01-JUN-17,31-MAY-18,Settled,271260935,1395552288,544327014
100289,01-JAN-17,31-DEC-17,Reopened,258870167,628423996,559587013
100290,01-JUL-17,30-JUN-18,Settled,177562875,492399858,278803991
100291,01-OCT-16,30-APR-17,Reopened,38738074,196325407,182668959
100291,01-MAY-17,31-DEC-17,Settled,47572742,197238048,218240070
100292,01-JUL-17,30-JUN-18,Settled w/Audit,101818813,229487311,498100821
100296,01-OCT-16,30-SEP-17,Settled,172480529,390169814,324005064
100298,01-JUL-17,30-JUN-18,Settled,126634270,109220121,775
100299,01-JAN-17,31-DEC-17,Settled,84211083,408468747,355371247
100302,01-JAN-17,31-DEC-17,Settled,49949479,223630144,216239419
100307,01-JUL-17,30-JUN-18,Settled,169476984,610625575,504926443
100313,01-JUL-17,30-JUN-18,Settled,17567343,7744058,45845703
100314,01-OCT-16,30-SEP-17,Settled w/Audit,198132317,455922273,498545397
100315,01-OCT-16,30-SEP-17,Settled w/Audit,101369203,206029319,275910360
100316,01-OCT-16,30-SEP-17,Settled,105605472,270345039,289502909
100319,01-JAN-17,31-DEC-17,Settled,133308525,412784206,509069079
100320,01-JUL-17,30-JUN-18,Reopened,55395548,313294968,629883232
100321,01-JUL-17,30-JUN-18,Settled,95197232,299032827,410294707
100322,01-SEP-17,31-AUG-18,Settled,5088566,2987509,10776082
100329,21-FEB-17,31-DEC-17,Reopened,43117413,110637295,194446889
101300,01-JAN-17,31-DEC-17,Settled,,31269567,72810326
101301,01-JUL-17,30-JUN-18,Settled,,28011740,83547868
101303,01-JAN-17,31-DEC-17,Settled,,6622913,9764409
101304,01-JAN-17,31-DEC-17,Settled,,7960019,25089638
101305,01-OCT-16,30-SEP-17,Reopened,,1270074,8526119
101307,01-OCT-16,30-SEP-17,Reopened,,6559139,20935701
101308,01-JAN-17,31-DEC-17,Reopened,22417239,18744427,68584996
101309,01-OCT-16,30-SEP-17,Settled,,5267991,63103661
101310,01-JUL-17,30-JUN-18,Reopened,,26922525,76696838
101311,01-OCT-16,30-SEP-17,Settled,,10407672,13810750
101312,01-JUL-17,30-JUN-18,Reopened,,1554000,32262312
101313,01-OCT-16,30-SEP-17,Settled w/Audit,,18080614,138849364
101993,01-OCT-16,30-SEP-17,Settled,,852850,
102001,01-SEP-17,31-AUG-18,Settled,19458527,85601278,46854
102003,01-JAN-17,31-DEC-17,Reopened,37433788,166102764,482720
102009,01-SEP-17,31-AUG-18,Settled,51222676,287196754,1930391
102010,01-SEP-17,31-AUG-18,Reopened,86102661,389799935,2034027
102012,01-JAN-17,31-DEC-17,Settled,24861328,99181252,34927
102013,01-SEP-17,31-AUG-18,Settled,37993967,194194548,2831916
102015,01-SEP-17,31-AUG-18,Reopened,28111765,125831958,1244397
102016,01-SEP-17,31-AUG-18,Settled,11806194,122224932,
102017,01-AUG-17,31-JUL-18,Reopened,13504158,64036702,
102018,01-JUN-17,31-MAY-18,Settled,20469017,64382234,1989
102019,01-SEP-17,31-AUG-18,Settled,7226948,36501648,1163
102020,01-MAR-17,28-FEB-18,Settled,17192251,52421612,
102021,01-JAN-17,31-DEC-17,Settled,19416074,69332054,17003
102022,01-AUG-17,31-JUL-18,Settled,23134825,76471258,132576
102023,01-DEC-16,30-NOV-17,Reopened,28134771,105838348,87359
102024,01-OCT-16,30-SEP-17,Reopened,28982656,112648202,123693
102025,01-SEP-17,31-AUG-18,Reopened,23984592,123038853,591354
102026,01-JAN-17,31-DEC-17,Settled,29798342,98828188,26607
102027,01-SEP-17,31-AUG-18,Settled,19136678,85320831,813737
102028,01-JUL-17,30-JUN-18,Settled,18366516,71956853,7310636
102029,01-SEP-17,31-AUG-18,Settled,21679007,102270199,89536
102030,01-DEC-16,30-NOV-17,Reopened,13914891,59027785,
102031,01-APR-17,31-MAR-18,Settled,23851735,101459883,7727
102032,01-SEP-17,31-AUG-18,As Submitted,22960792,119363800,7580130
103026,01-OCT-16,30-SEP-17,Settled,38787962,65731630,1147071
103027,01-OCT-16,30-SEP-17,Settled,25985194,44570833,546190
103028,01-JAN-17,31-DEC-17,Settled w/Audit,40133592,78256390,6393625
103031,01-JAN-17,31-DEC-17,Settled,28657269,58614722,
103032,01-JAN-17,31-DEC-17,Settled,21179383,37145625,
103033,01-JAN-17,31-DEC-17,Settled,16632660,27990024,760697
103034,01-JAN-17,31-DEC-17,Settled,23343204,41537282,982572
103036,01-JAN-17,31-DEC-17,Settled w/Audit,22204649,50446302,7089591
103037,01-JAN-17,31-DEC-17,Settled,21368732,34842287,210
103038,01-JAN-17,31-DEC-17,Settled w/Audit,18700190,38325843,
103039,01-JAN-17,31-DEC-17,Settled,86482463,196728069,56240706
103040,01-JAN-17,31-DEC-17,Settled,22206458,38850680,
103042,01-JAN-17,31-DEC-17,Settled,22814352,43266519,686810
103043,01-JAN-17,31-DEC-17,Settled,20076596,34333686,63974
103044,01-JAN-17,31-DEC-17,Settled,18442362,33930459,
103045,01-JAN-17,31-DEC-17,Settled,17771782,34629743,720
103300,01-JUL-17,30-JUN-18,Settled,,823505698,552375978
103301,01-JAN-17,31-DEC-17,Reopened,,974326332,706447840
103304,01-JAN-17,31-DEC-17,Settled,,263428983,264215069
104001,01-JUL-17,30-JUN-18,Settled,31152097,31189616,
104007,01-JUL-17,30-JUN-18,As Submitted,72010021,71541227,212547
104008,01-OCT-16,30-SEP-17,Settled,15822339,11007977,10907276
104016,01-JUL-17,30-JUN-18,Settled,9593394,28332650,1911825
104017,01-JUL-17,30-JUN-18,Settled,20137941,61990100,12381120
104018,01-JUL-17,30-JUN-18,Settled,28998002,27034824,19874999
104024,01-JUL-17,30-JUN-18,Settled,34566927,37948457,12870412
104026,01-JAN-17,31-DEC-17,Settled,15348976,54685350,4305578
104027,01-JUL-17,30-JUN-18,Settled,7496289,17235444,
104040,01-JUL-17,30-JUN-18,Settled,9398276,11943122,
104049,01-JAN-17,31-DEC-17,Settled,8570400,19220251,685040
104057,01-OCT-16,30-SEP-17,Settled,10849687,34959055,1775400
104059,01-JUL-17,30-JUN-18,Settled,3380082,7126045,
104063,01-JAN-17,31-DEC-17,Settled,11145239,35452502,2277900
104065,01-JAN-17,30-SEP-17,Settled,4578907,7680760,
104067,01-JUL-17,30-JUN-18,Settled,76541960,19323975,193588867
104068,01-JUL-17,30-JUN-18,Settled,23273941,35417411,
104069,01-JUL-17,30-JUN-18,Settled,12895531,57201065,6964250
104070,01-JAN-17,31-DEC-17,Settled,10314468,35215502,2002110
104071,01-JUL-17,30-JUN-18,Settled,12509801,50730720,2967705
104072,01-JAN-17,31-DEC-17,Settled,21246471,90786620,7259201
104073,01-NOV-16,31-OCT-17,Settled,11508274,55622600,4762514
104074,01-JAN-17,31-DEC-17,Settled,19134644,43815470,5568450
104075,01-JAN-17,31-DEC-17,Settled,13843081,39466090,1695650
104076,01-JAN-17,31-DEC-17,Settled,14807824,63338800,800970
104078,01-NOV-16,31-OCT-17,Settled,7814845,23312987,956480
104079,01-JAN-17,31-DEC-17,Settled,4744500,24253798,
104080,18-AUG-17,31-MAY-18,Settled,3567707,11646800,220000
110001,01-OCT-16,30-SEP-17,Settled,182570942,375984855,541545953
110002,01-JAN-17,31-DEC-17,Settled,58976906,85518727,183714254
110003,01-JAN-17,30-APR-17,Settled,40373537,64930409,79322635
110003,01-MAY-17,31-DEC-17,Settled,72198895,141178888,190368879
110005,01-OCT-16,30-SEP-17,Settled,386003708,895292960,982370869
110006,01-JUL-17,30-JUN-18,Settled w/Audit,166541359,360235142,387557643
110007,01-AUG-17,31-JUL-18,Settled,424129686,680641090,944339380
110008,01-OCT-16,30-SEP-17,Settled,214041013,413503577,618683339
110010,01-SEP-17,31-AUG-18,Settled,831849325,1952471821,847539701
110011,01-JUL-17,30-JUN-18,Settled,212611886,312604278,515654734
110015,01-JUL-17,30-JUN-18,Settled,107954889,121082404,257306072
110016,01-JUL-17,30-JUN-18,Settled,151301573,269921936,410017655
110018,01-JUL-17,30-JUN-18,Settled,86035604,184952883,348423974
110023,01-JAN-17,31-DEC-17,Settled,75654321,182632368,356720655
110024,01-JUL-17,30-JUN-18,Settled,243459160,400269566,883145234
110025,01-MAY-17,30-APR-18,Settled,213190786,353641931,320268833
110026,01-JUL-17,30-JUN-18,Settled,10879121,6418666,23154192
110027,01-JUL-17,30-JUN-18,Reopened,28432319,29168045,57504470
110028,01-JAN-17,31-DEC-17,Reopened,447560247,884681580,702700368
110029,01-OCT-16,30-SEP-17,Reopened,816562191,1899705278,1805045971
110030,01-OCT-16,30-SEP-17,Settled,103185581,517682314,608421493
110031,01-JUL-17,30-JUN-18,Settled,127920092,440734768,379958500
110032,01-OCT-16,30-SEP-17,Settled,36471694,29788943,61182120
110034,01-JUL-17,30-JUN-18,Settled,639466537,1202530198,1259082926
110035,01-JUL-17,30-JUN-18,Settled w/Audit,749131294,2567953327,1815424269
110036,01-JAN-17,31-JAN-18,Settled,487422939,1195581867,748690690
110038,01-OCT-16,30-SEP-17,Settled w/Audit,216695707,330177779,469018226
110039,01-OCT-16,30-JUN-17,Settled,41216988,102680390,143582118
110040,01-JAN-17,31-DEC-17,Settled,25421636,27014070,30917708
110041,01-JUL-17,30-JUN-18,Settled,44316977,31667332,62578466
110042,01-JUL-17,30-JUN-18,Settled,141744549,286601972,531613430
110043,01-JUL-17,30-JUN-18,Settled,207800814,621328256,385729527
110044,01-AUG-17,31-JUL-18,Settled,65165358,68223648,173031691
110045,01-JAN-17,30-SEP-17,Settled w/Audit,27421154,25526950,74192120
110046,01-OCT-16,30-SEP-17,Settled,49509690,118631543,237877941
110050,01-JAN-17,31-DEC-17,Settled,13729806,14135032,76072364
110051,01-MAY-17,30-APR-18,Settled,58404233,44979823,116671126
110054,01-JUL-17,30-JUN-18,Reopened,319336104,665939453,794339017
110064,01-JUL-17,30-JUN-18,Settled,257945907,476978547,542707623
110069,01-JAN-17,31-DEC-17,Settled w/Audit,214426626,270332319,388205553
110071,01-SEP-17,31-AUG-18,Settled,30023447,25433274,28592562
110073,01-AUG-17,31-JUL-18,Settled,20651048,22203659,58409589
110074,01-OCT-16,30-JUN-17,Settled w/Audit,257417928,676344516,539134940
110074,01-JUL-17,30-JUN-18,Settled,348027144,999958613,761480845
110075,01-OCT-16,30-SEP-17,Settled,119696642,422097982,591622137
110076,01-JUL-17,30-JUN-18,Reopened,321854369,597790049,532127579
110078,01-SEP-17,31-AUG-18,Settled,719293898,1116318459,1453302167
110079,01-JAN-17,31-DEC-17,Reopened,833464063,2756744297,1939703834
110082,01-SEP-17,31-AUG-18,Reopened,338305395,741500603,520581773
110083,01-JUL-17,30-JUN-18,Settled w/Audit,761888516,2175088553,1724955980
110086,01-SEP-17,31-AUG-18,Settled,18831185,10979633,41129000
110087,01-JUL-17,30-JUN-18,Settled w/Audit,664146952,1224685600,1516974602
110089,01-JAN-17,31-DEC-17,Settled,68922603,98590650,198732292
110091,01-OCT-16,30-SEP-17,Settled w/Audit,118160865,322191706,374923591
110092,01-OCT-16,30-SEP-17,Settled,18935305,22911994,44330698
110095,01-OCT-16,30-SEP-17,Settled,201022214,368985137,710759359
110100,01-JAN-17,31-DEC-17,Reopened,11363746,2991251,17478042
110101,01-JUL-17,30-JUN-18,Settled,17977777,18837286,13763033
110104,01-JUL-17,30-JUN-18,Settled,65064583,70774682,137096344
110105,01-OCT-16,30-SEP-17,Settled w/Audit,93496392,121958003,224899520
110107,01-OCT-16,30-SEP-17,Reopened,573906797,1522462467,927913259
110109,01-JUL-17,30-JUN-18,Settled,26726428,33297285,84490808
110111,01-JAN-17,31-DEC-17,Settled,17209361,15826604,60750537
110113,01-JUN-17,31-MAY-18,Reopened,12938505,3972813,26163718
110115,01-JUL-17,30-JUN-18,Settled w/Audit,357690743,1453334698,816431827
110121,01-OCT-16,30-SEP-17,Settled,21262788,23711478,46131670
110122,01-OCT-16,30-SEP-17,Settled,291171933,454445453,482875916
110124,01-JUL-17,30-JUN-18,Settled,51060416,76967233,114502292
110125,01-MAY-17,30-APR-18,Reopened,87344619,417464972,460160370
110128,01-JUL-17,30-JUN-18,Settled,95419178,114431936,322996679
110129,01-JAN-17,31-DEC-17,Settled,232311238,381674933,437144564
110130,01-DEC-16,30-NOV-17,Settled,12709040,11967778,29074050
110132,01-APR-17,31-MAR-18,Settled,38110670,40085688,71036491
110135,01-APR-17,31-MAR-18,Settled,25649630,19399579,42003714
110142,01-OCT-16,30-SEP-17,Settled,11332006,9526068,40986596
110143,01-JUL-17,30-JUN-18,Settled,379786915,1014932586,980318975
110146,01-MAY-17,30-APR-18,Settled,41466074,36723710,82728102
110150,01-OCT-16,30-SEP-17,Settled,52558573,48202174,95765210
110153,01-JAN-17,31-DEC-17,Settled,25514486,24475346,66228149
110161,01-OCT-16,30-SEP-17,Settled,1173379441,2105533897,3854380947
110164,01-JUL-17,30-JUN-18,Reopened,182600896,840148425,534659227
110165,01-JAN-17,31-DEC-17,Settled,142705698,368997858,314301701
110168,01-JUL-17,30-JUN-18,Settled,182256451,869890578,618886891
110177,01-APR-17,31-MAR-18,Settled,245206666,1769254882,901749360
110184,01-JUL-17,30-JUN-18,Settled,129805359,314026416,487231782
110187,01-JUL-17,27-JUL-18,Settled,16552609,22901440,23541415
110189,01-JAN-17,31-DEC-17,Settled,30033428,61452057,166938798
110190,01-JAN-17,31-DEC-17,Settled,8334146,13720949,1670620
110191,01-JUL-17,30-JUN-18,Reopened,259943800,730310257,728476073
110192,01-SEP-17,31-AUG-18,Reopened,178680336,816514343,670167043
110194,01-JUL-17,30-JUN-18,Settled,26650295,24792549,39911363
110198,01-JUL-17,30-JUN-18,Settled,153207687,547017223,436241375
110200,01-JUL-17,30-JUN-18,Settled,65179476,156975378,73667243
110201,01-JUL-17,30-JUN-18,Settled,58221334,174545817,263069648
110209,01-JAN-17,31-DEC-17,Settled,14803162,30007140,42139349
110215,01-JUL-17,30-JUN-18,Settled,273447285,768067251,937065490
110225,01-JUL-17,30-JUN-18,Settled,68653196,121049682,350552623
110226,01-JUL-17,30-JUN-18,Settled,74062123,99717071,231116606
110229,01-JUL-17,30-JUN-18,Settled,173420940,470752982,645010342
110230,01-SEP-17,31-AUG-18,Settled,143726895,272960715,265376654
110233,01-JUL-17,30-JUN-18,Settled,273507094,137315764,1004418098
110234,01-OCT-16,30-SEP-17,Settled,9159373,7343456,12559926
110236,01-JAN-17,28-DEC-17,Settled,14984057,6765796,53131528
111300,01-AUG-17,31-JUL-18,Reopened,13539608,7965231,19555450
111302,01-APR-17,31-MAR-18,Settled,,5508580,10280591
111303,01-OCT-16,30-SEP-17,Settled,9957048,5664046,6101115
111304,01-JUL-17,30-JUN-18,Reopened,,7865871,13431922
111305,01-JUL-17,30-JUN-18,Settled,36636539,34124707,23130181
111306,01-NOV-16,30-JUN-17,Settled,25895112,13444217,66174581
111306,01-JUL-17,30-JUN-18,Settled,45307075,19874345,108867006
111308,01-JUL-17,30-JUN-18,Settled,,2215797,9331235
111310,01-OCT-16,30-SEP-17,Settled,,15667523,47877968
111311,01-JAN-17,15-JUN-17,Settled,,2378814,8650863
111311,16-JUN-17,31-DEC-17,Settled,,1802925,8580410
111312,01-JAN-17,31-DEC-17,Settled,,6947807,26726562
111313,01-OCT-16,30-SEP-17,Settled w/Audit,,5746204,18510955
111314,01-OCT-16,31-OCT-17,Settled,18007138,11922110,17219753
111316,01-JAN-17,31-DEC-17,Settled,12441634,9514928,11676403
111318,01-OCT-16,30-SEP-17,Settled,,6039729,14123211
111319,01-JUL-17,30-JUN-18,Settled,,11795982,39606513
111320,01-JUL-17,30-JUN-18,Settled,,15461627,87264324
111323,01-JAN-17,31-DEC-17,Settled w/Audit,,211694944,201231416
111324,01-MAY-17,30-APR-18,Settled,23132569,16862354,22450992
111325,01-MAY-17,30-APR-18,Settled,,7995748,16504443
111326,01-OCT-16,30-SEP-17,Settled,15993161,10691392,9790558
111327,01-JUL-17,30-JUN-18,Settled,32984319,41403417,35650127
111328,01-AUG-17,31-JUL-18,Settled,,9575084,25824012
111329,01-JUL-17,30-JUN-18,Reopened,,19126397,55732593
111330,01-JUL-17,30-JUN-18,Settled,,14372251,102575812
111331,01-OCT-16,30-SEP-17,Settled,27436474,24167190,29015480
111332,01-OCT-16,30-SEP-17,Settled,,12517281,15547199
111333,01-OCT-16,30-SEP-17,Settled,,10737312,23910406
111334,01-JAN-17,31-DEC-17,Reopened,,12505577,39282587
111335,01-DEC-16,30-NOV-17,Settled,36139505,23274961,87088504
111336,01-JAN-17,31-DEC-17,Settled,,5357122,54204370
112000,01-JAN-17,31-DEC-17,Settled,8832037,14173565,
112003,01-APR-17,31-MAR-18,Settled,177212106,279124244,177207112
112004,01-SEP-17,31-AUG-18,Settled,34359857,135132276,152764
112006,01-JUL-17,30-JUN-18,Settled,18264831,54358943,67079
112007,01-JUL-17,30-JUN-18,Settled,74148044,75612902,279128693
112009,01-JAN-17,20-OCT-17,Reopened,10935474,34677700,54895
112010,01-SEP-17,31-AUG-18,Settled,16020483,69797648,152682
112011,01-MAY-17,30-APR-18,Settled,16165899,62553546,14017
112012,01-JAN-17,30-APR-17,Settled,2745282,5532886,
112012,01-MAY-17,31-DEC-17,Settled,5749873,11758652,
112013,01-APR-17,31-MAR-18,Settled,27946126,87385809,
112014,01-MAR-17,01-MAR-18,Settled,15458366,86746724,28089
112015,01-JUL-17,30-JUN-18,Settled,7609778,18665305,
112016,01-NOV-16,31-OCT-17,Reopened,26161586,137655466,302344
112017,01-JAN-17,31-DEC-17,Settled,14909590,58530033,
112018,01-SEP-17,31-AUG-18,Settled,15660648,56029331,235010
113028,01-JUL-17,30-JUN-18,Settled,9532677,20276454,10535
113029,01-OCT-16,30-SEP-17,Settled,14961343,30206133,5539514
113030,01-APR-17,31-MAR-18,Settled,17673161,36312592,
113031,01-SEP-17,31-AUG-18,Settled,24490679,63470616,13349041
113032,01-OCT-16,30-SEP-17,Settled,15438361,26150903,
113033,01-APR-17,31-MAR-18,Settled,16924344,30300690,604
113300,01-JAN-17,31-DEC-17,Settled,,1054549023,530540531
113301,01-JAN-17,31-DEC-17,Settled,,753934623,572514069
114004,01-JAN-17,31-DEC-17,Settled,14161248,65435201,5655369
114008,01-JAN-17,31-DEC-17,Settled,23007683,77132250,4568350
114010,01-JAN-17,31-DEC-17,Settled,33635719,171772300,12850750
114012,05-JAN-17,31-DEC-17,Settled,28654996,57363818,17998682
114013,01-JUL-17,30-JUN-18,Settled,16030876,10404591,
114016,01-JAN-17,31-DEC-17,Settled,10406958,31453500,
114019,01-JUL-17,30-JUN-18,Settled,47083710,40011777,
114028,01-JUL-17,30-JUN-18,Settled,27677492,48145535,7882
114029,01-JUL-17,30-JUN-18,Settled,22621542,24826555,
114032,01-JAN-17,31-DEC-17,Settled,25748644,106104666,10550791
114035,01-JAN-17,31-DEC-17,Settled,26393862,75433239,7134165
114036,01-JAN-17,31-DEC-17,Settled,10995489,42954802,3861595
114037,15-MAR-17,31-DEC-17,Settled,11165034,26398547,1814370
120001,01-JUL-17,30-JUN-18,Settled w/Audit,823674443,1754643099,1066885501
120002,01-JUL-17,31-DEC-17,Settled,122138135,185175746,136054470
120004,01-JUL-17,30-JUN-18,Settled,41471301,46139098,52825730
120005,01-JUL-17,30-JUN-18,Settled,196926665,209336392,262459181
120006,01-JAN-17,31-DEC-17,Reopened,130153038,275175205,192893008
120007,01-JUL-17,30-JUN-18,Settled,141056462,204371694,140062008
120011,01-JAN-17,31-DEC-17,Settled,344683166,2898962,8502569
120014,01-JUL-17,30-JUN-18,Settled,116378561,137657863,223898996
120019,01-JUL-17,30-JUN-18,Settled,96571236,107901943,106673329
120022,01-JUL-17,30-JUN-18,Settled,356923254,451594933,588897820
120026,01-JUL-17,30-JUN-18,Settled,205962916,311202666,354099908
120028,01-JUL-17,30-JUN-18,Settled w/Audit,50937561,54975999,95074221
121300,01-JUL-17,30-JUN-18,Reopened,35202254,16767827,26764397
121301,01-JUL-17,30-JUN-18,Reopened,11570467,5533476,7208531
121302,01-JUL-17,30-JUN-18,Settled,10740015,7923578,4280567
121303,01-JUL-17,30-JUN-18,Settled,,552427,12166689
121304,01-JUL-17,30-JUN-18,Settled,14796019,14173386,16175054
121305,01-JUL-17,31-DEC-17,Settled,3290679,1038539,2891745
121306,01-JUL-17,30-JUN-18,Settled,18931259,12917531,7525313
121307,01-JUL-17,30-JUN-18,Settled,21454999,21597331,4289532
121308,01-JUL-17,31-DEC-17,Settled,15863705,10753777,3750114
122001,01-JUL-17,30-JUN-18,Settled,21099747,14203825,5000
123025,01-OCT-16,30-SEP-17,Settled,44404996,55233356,7583961
123300,01-JUL-17,30-JUN-18,Reopened,,600174432,314012807
124001,01-JAN-17,31-DEC-17,Settled,9422744,16377295,489192
130002,01-OCT-16,30-SEP-17,Settled w/Audit,278542456,370748697,361130918
130003,01-MAY-17,30-JUN-18,Settled,159979510,217780943,283271433
130006,01-OCT-16,30-SEP-17,Settled,1169756197,1298755349,1611313777
130007,01-JUL-17,30-JUN-18,Reopened,486061767,818692659,663053603
130013,01-JUL-17,30-JUN-18,Settled,126187599,168362681,213644257
130014,01-OCT-16,30-SEP-17,Reopened,80454191,181937172,258550832
130018,01-OCT-16,30-SEP-17,Reopened,190608346,613379572,446996870
130025,01-OCT-16,30-SEP-17,Settled,57289245,43202379,63055800
130028,01-JAN-17,31-DEC-17,Settled w/Audit,210264145,409347414,437548647
130049,01-JAN-17,31-DEC-17,Settled,366554321,523924899,536739888
130063,01-JAN-17,31-DEC-17,Settled,38515711,34639977,99708053
130065,01-JAN-17,31-DEC-17,Reopened,159243959,76714271,379215822
130066,01-JAN-17,31-DEC-17,Settled,38765448,50679908,49621177
131301,01-JAN-17,31-DEC-17,Settled,13213718,4721389,12185336
131302,01-OCT-16,30-SEP-17,Settled,,9831863,22814632
131303,01-JUL-17,30-JUN-18,Settled,10221077,4016986,10310641
131304,01-OCT-16,30-SEP-17,Settled,7224945,3043483,4187731
131305,01-OCT-16,30-SEP-17,Settled,,7854976,28582498
131307,01-JUL-17,30-JUN-18,Settled w/Audit,,5502141,20030920
131308,01-OCT-16,30-SEP-17,Settled,,644649,2152961
131309,01-OCT-16,30-SEP-17,Settled w/Audit,18942516,7829037,16696802
131310,01-OCT-16,30-SEP-17,Settled,,6072207,16290821
131311,01-OCT-16,30-SEP-17,Settled,31876136,14780705,43178795
131312,01-OCT-16,30-SEP-17,Settled,,13818742,38225476
131313,01-OCT-16,30-SEP-17,Settled,,3227000,18447348
131314,01-DEC-16,30-NOV-17,Settled,,2803106,15736602
131315,01-OCT-16,30-SEP-17,Settled,,4102152,15654928
131316,01-JAN-17,31-DEC-17,Settled w/Audit,21533961,13703498,22078053
131317,01-JAN-17,31-DEC-17,Settled w/Audit,,5373990,17170904
131318,01-OCT-16,30-SEP-17,Settled w/Audit,,2907644,21257727
