PROVIDER_NUMBER,FYB,FYE,STATUS,C000001_20000_00500,C000001_20000_00600,C000001_20000_00700
110230,01-SEP-19,31-AUG-20,As Submitted,162720262,317788678,289670685
110233,01-JUL-19,30-JUN-20,As Submitted,253071724,119869819,1087589775
110234,01-OCT-18,30-SEP-19,Settled,9097881,6641142,11902743
110236,01-JUL-19,30-JUN-20,Settled,24016543,6561554,97912650
111300,01-AUG-19,31-JUL-20,Settled,14621088,7065743,17520646
111302,01-APR-19,31-MAR-20,Settled,,4769048,11420469
111303,01-OCT-18,30-SEP-19,Settled,11050200,6297498,6688222
111304,01-JUL-19,30-JUN-20,Settled,,9093604,21832541
111305,01-JUL-19,30-JUN-20,As Submitted,49850864,38012093,20185012
111306,01-JUL-19,30-JUN-20,As Submitted,61135877,23682021,154691300
111308,01-JUL-19,30-JUN-20,Settled,,7636524,10305636
111310,01-OCT-18,30-SEP-19,Settled,,13695338,48130889
111311,01-JAN-19,11-AUG-19,Settled,,1233588,4165122
111311,12-AUG-19,31-DEC-19,Settled,2937666,1409173,3117886
111312,01-JAN-19,31-DEC-19,Settled,,6310556,28004603
111313,01-OCT-18,30-SEP-19,As Submitted,,5307610,23281253
111314,01-OCT-18,30-SEP-19,Settled,18650044,12480716,20769857
111316,01-JAN-19,31-DEC-19,Settled,14480466,11953845,10585830
111318,01-OCT-18,30-SEP-19,Settled,,6914553,15161771
111319,01-JUL-19,30-JUN-20,Settled,,13477784,44312954
111320,01-JUL-19,30-JUN-20,Settled,,13026396,84228645
111323,01-JAN-19,31-DEC-19,As Submitted,,230391307,244116417
111324,01-MAY-19,30-APR-20,Settled,30489391,18161851,31786460
111325,01-MAY-19,30-APR-20,Settled w/Audit,,4693234,15334560
111326,01-OCT-18,30-SEP-19,Settled,15636040,9945295,10092267
111327,01-JUL-19,30-JUN-20,Settled,34640829,37637226,41613499
111328,01-AUG-19,31-JUL-20,As Submitted,,10648240,25354394
111329,01-JUL-19,30-JUN-20,Settled,,16185467,59976092
111330,01-JUL-19,30-JUN-20,Settled,,14724376,114529363
111331,01-OCT-18,30-SEP-19,Settled,30028051,26285376,33798211
111332,01-OCT-18,30-SEP-19,Settled,,10283498,15119721
111333,01-OCT-18,30-SEP-19,Settled,14572303,16214496,35373256
111334,01-JAN-19,31-DEC-19,As Submitted,,9836946,47627528
111335,01-DEC-18,30-NOV-19,Settled,37147782,25160900,113450994
111336,01-JAN-19,31-DEC-19,Settled,,5468649,25392025
112000,01-JAN-19,31-DEC-19,Settled,8040788,18197769,34228
112003,01-APR-19,31-MAR-20,Settled,212602902,336391403,224828255
112004,01-SEP-19,31-AUG-20,Settled,49238479,324214288,545140
112006,01-JUL-19,31-AUG-19,Settled,3726986,11636668,18239
112006,01-SEP-19,31-AUG-20,Settled,28088814,89141850,91483
112007,01-JUL-19,30-JUN-20,Settled,88473653,66627806,386403269
112010,01-SEP-19,06-APR-20,Reopened,6576609,26441290,
112011,01-MAY-19,30-APR-20,Settled,17523035,85011639,99076
112012,01-JAN-19,31-DEC-19,Settled,9590346,18665137,970
112013,01-APR-19,31-MAR-20,Settled,25632909,93848657,13153
112016,01-NOV-18,31-OCT-19,Settled,26020648,147530134,630901
112017,01-JAN-19,31-DEC-19,Settled,15482971,63188160,668
112018,01-SEP-19,31-AUG-20,Settled,14004276,54502781,59595
113028,01-JUL-19,30-JUN-20,Settled,9812779,27351988,22248
113029,01-OCT-18,30-SEP-19,Settled,18073917,35922346,7975009
113030,01-APR-19,31-MAR-20,Settled,21999500,42640214,251
113031,01-SEP-19,31-AUG-20,Settled,27664660,73200303,11514123
113032,01-OCT-18,30-SEP-19,Settled,19099474,37124458,
113033,01-APR-19,31-MAR-20,Amended,18065338,33402701,
113300,01-JAN-19,31-DEC-19,Settled,,1183826601,613549979
113301,01-JAN-19,31-DEC-19,Settled,,832449807,717015569
114004,01-JAN-19,31-DEC-19,Settled,17062896,70737770,6213325
114008,01-JAN-19,31-DEC-19,Settled,23876971,79191700,3398220
114010,01-JAN-19,31-DEC-19,Settled,35102980,156483700,13258215
114012,01-JAN-19,31-DEC-19,Settled,30903202,83237100,19400377
114013,01-JUL-19,30-JUN-20,Settled,10085877,15070694,
114016,01-JAN-19,31-DEC-19,Settled,13404594,45625800,
114019,01-JUL-19,30-JUN-20,Settled,31692226,48537766,
114028,01-JUL-19,30-JUN-20,Settled,26996539,46103165,2995
114029,01-JUL-19,30-JUN-20,Settled,25404881,24049142,
114032,01-JAN-19,31-DEC-19,Settled,33209386,97396200,8306800
114035,01-JAN-19,31-DEC-19,Settled,31403570,80109001,5510133
114036,01-JAN-19,31-DEC-19,Settled,16535861,60692335,3319952
114037,01-JAN-19,31-DEC-19,Settled,15445088,39266050,1483635
120001,01-JUL-19,30-JUN-20,Settled,877806047,2013074179,1251486692
120002,01-JAN-19,31-DEC-19,Settled,258923188,412222115,303500240
120004,01-JUL-19,30-JUN-20,Settled,38879718,34498135,50085286
120005,01-JUL-19,30-JUN-20,Amended,220030765,218549258,257086008
120006,01-JAN-19,31-DEC-19,Amended,140207672,256847512,219135096
120007,01-JUL-19,30-JUN-20,Settled,135929423,181207181,142427181
120011,01-JAN-19,31-DEC-19,Settled,458595350,3149931,8934336
120014,01-JUL-19,30-JUN-20,Settled,122381149,127120548,229214297
120019,01-JUL-19,30-JUN-20,Settled,111113026,107260049,103389082
120022,01-JUL-19,30-JUN-20,Settled,377373054,454410143,557486432
120026,01-JUL-19,30-JUN-20,Settled,227853941,321756977,366224128
120028,01-JUL-19,30-JUN-20,Amended,65610033,67087343,149294446
121300,01-JUL-19,30-JUN-20,Settled,43278409,24179764,25912118
121301,01-JUL-19,30-JUN-20,Settled,16428771,5616064,9823739
121302,01-JUL-19,30-JUN-20,Settled,13217991,7342449,3912224
121303,01-JUL-19,30-JUN-20,Settled,,1158066,18388891
121304,01-JUL-19,30-JUN-20,Settled,17659395,15823663,16187905
121305,01-JAN-19,31-DEC-19,Settled,6036331,2593451,4781215
121306,01-JUL-19,30-JUN-20,Settled,23278910,16200989,8251076
121307,01-JUL-19,30-JUN-20,Settled,21043160,18431097,3776314
121308,01-JAN-19,31-DEC-19,Settled,25494519,27975454,7547988
122001,01-JUL-19,30-JUN-20,Settled,23206685,14199475,10000
123025,01-OCT-18,30-SEP-19,Settled,46710406,65576518,7740194
123300,01-JUL-19,30-JUN-20,Settled,,560857965,294788742
124001,01-JAN-19,31-DEC-19,Settled,16597708,17632103,229
130002,01-OCT-18,30-SEP-19,Amended,300948383,403093315,488080862
130003,01-JUL-19,30-JUN-20,Amended,140977468,163334920,297257922
130006,01-OCT-18,30-SEP-19,Amended,1223979434,1433136433,1869808663
130007,01-JUL-19,30-JUN-20,As Submitted,503766787,816788608,667886588
130013,01-JUL-19,30-JUN-20,Settled,148103812,190786106,338419846
130014,01-OCT-18,30-SEP-19,Settled,79874088,173358678,318923479
130018,01-OCT-18,30-SEP-19,Settled,208887818,762599182,578169526
130025,01-OCT-18,30-SEP-19,As Submitted,66069025,45602925,92309357
130028,01-JAN-19,31-DEC-19,As Submitted,234978533,446465569,567821567
130049,01-JAN-19,31-DEC-19,Amended,424465265,576552691,703959042
130063,01-JAN-19,31-DEC-19,Settled,53489664,53570688,187271965
130065,01-JAN-19,31-DEC-19,As Submitted,205665628,69654077,496041099
130066,01-JAN-19,31-DEC-19,As Submitted,55847857,88434722,93244499
130071,01-OCT-18,30-SEP-19,Settled w/Audit,110449067,117796523,192785346
131301,01-JAN-19,31-DEC-19,Settled,13546611,4941958,12315161
131302,01-OCT-18,30-SEP-19,Settled,,11426524,30444137
131303,01-JUL-19,30-JUN-20,Settled,11500403,4599454,11783500
131304,01-OCT-18,30-SEP-19,Settled,7939282,2728676,5038047
131305,01-OCT-18,30-SEP-19,Reopened,,6681674,32280320
131307,01-JUL-19,30-JUN-20,Settled,,5218951,24676496
131308,01-OCT-18,30-SEP-19,Settled,,254774,4413634
131309,01-OCT-18,30-SEP-19,Settled,20331275,7445465,19816420
131310,01-OCT-18,30-SEP-19,Settled,,9237652,20690053
131311,01-OCT-18,30-SEP-19,Settled,34666710,20893214,60980215
131312,01-OCT-18,30-SEP-19,Settled,,15685124,47565137
131313,01-OCT-18,30-SEP-19,Settled,,2998687,21816668
131314,01-DEC-18,30-NOV-19,Settled,,3046498,18630870
131315,01-OCT-18,30-SEP-19,Settled,,4350187,18091512
131316,01-JAN-19,31-DEC-19,Settled,24433491,12016705,27570930
131317,01-JAN-19,31-DEC-19,Settled,,4790945,19064824
131318,01-OCT-18,30-SEP-19,Settled,,3678769,21979731
131319,01-OCT-18,30-SEP-19,Settled,33658188,15875775,37886944
131320,01-JUL-19,30-JUN-20,Amended,,6040508,22337240
131321,01-JUL-19,30-JUN-20,Settled,,4407806,19581911
131322,01-OCT-18,30-SEP-19,Settled,22494475,15567518,14318697
131323,01-OCT-18,30-SEP-19,Settled,,41045555,83346852
131324,01-OCT-18,30-SEP-19,Settled,,401413,12069998
131325,01-JAN-19,31-DEC-19,Settled,103412629,67279505,180461193
131326,01-JAN-19,31-DEC-19,Settled,,29821778,62948690
131327,01-JAN-19,31-DEC-19,Settled w/Audit,,27200429,85574701
131328,01-JAN-19,31-DEC-19,Settled w/Audit,,21707461,58622736
132001,01-OCT-18,30-SEP-19,Settled,15013082,32716379,736
132002,01-SEP-19,31-AUG-20,Settled,16600600,40682300,
133027,01-JUN-19,31-MAY-20,As Submitted,12713266,18248893,183
133028,10-AUG-19,30-SEP-20,Settled,17065469,29791244,
134002,01-OCT-18,30-SEP-19,Settled,17422156,106215200,5288500
134009,01-JAN-19,31-DEC-19,Settled,3126724,4239100,
134010,01-JUL-19,30-JUN-20,Settled,26340887,24151546,221319
134017,07-MAR-19,31-DEC-19,Settled,12825859,15182700,451200
140001,01-JUL-19,30-JUN-20,Settled,77233504,58662647,149961714
140002,01-JAN-19,31-DEC-19,Settled,124808195,194623071,351899281
140007,01-JUL-19,30-JUN-20,Amended,386166852,1049460717,889535735
140008,01-JUL-19,30-JUN-20,Settled,109781018,301897005,262084412
140010,01-OCT-18,30-SEP-19,As Submitted,1278733580,1954313264,3061654255
140011,01-APR-19,31-MAR-20,Settled,138371888,255044980,442728763
140012,01-JAN-19,31-DEC-19,Settled,114106191,118268103,326911028
140013,01-JAN-19,31-DEC-19,Settled,90112030,194938549,364029633
140015,01-OCT-18,30-SEP-19,Settled w/Audit,268490132,633292282,692446182
140018,01-JUL-19,30-JUN-20,Settled,226435339,687361732,557288473
140019,01-JUL-19,30-JUN-20,Settled,16160759,2844717,31578412
140029,01-JUL-19,30-JUN-20,Settled w/Audit,293848290,637763118,891522104
140030,01-JAN-19,31-DEC-19,Amended,296285424,635811121,747630951
140032,01-JUL-19,30-JUN-20,Settled w/Audit,119454394,94881713,284146945
140033,01-APR-19,31-MAR-20,Settled,12968626,26522680,2236055
140034,01-JAN-19,31-DEC-19,Settled,83147267,114491452,192480219
140040,01-MAY-19,30-APR-20,Settled,40798086,96861907,205268685
140043,01-MAY-19,30-APR-20,Settled,165929981,170395597,543373795
140046,01-JAN-19,31-DEC-19,Settled,149849965,263767796,299066804
140048,01-JAN-19,31-DEC-19,Settled w/Audit,152994772,262467227,246381189
140049,28-JAN-19,30-APR-19,Settled,32392052,113202226,125129657
140049,01-MAY-19,30-APR-20,As Submitted,144116923,436100406,473162662
140052,01-OCT-18,30-SEP-19,Settled,69901068,96304894,301290509
140053,01-JUL-19,30-JUN-20,Settled,421919654,1087302285,854823354
140054,01-JUL-19,30-JUN-20,As Submitted,204546420,609154472,773158383
140058,01-OCT-18,30-SEP-19,Settled,88872601,105282358,290872766
140059,01-JUL-19,30-JUN-20,Settled,37562967,9796706,90715452
140062,01-JAN-19,31-DEC-19,Amended,366307803,787488726,754514238
140063,01-JUL-19,30-JUN-20,Reopened,118131788,137194524,306562781
140064,01-OCT-18,30-SEP-19,Settled,62742546,142596496,266987598
140065,01-JAN-19,31-DEC-19,As Submitted,143710575,320841546,298616683
140067,01-OCT-18,30-SEP-19,Settled w/Audit,760072604,2596278423,2003848646
140068,01-APR-19,31-MAR-20,Settled,42191634,76223123,37375263
140077,01-JAN-19,31-DEC-19,Settled,43929529,16794533,35863149
140080,01-JUL-19,30-JUN-20,Amended,169562706,473289606,409572259
140082,28-JAN-19,31-MAY-19,Settled w/Audit,32134889,115733494,93335297
140082,01-JUN-19,31-MAY-20,Settled,98157043,308327840,221449039
140083,01-JUL-19,30-JUN-20,Settled,62094556,52911722,40769490
140084,01-DEC-18,30-NOV-19,Settled,126064384,666815208,578051346
140088,01-JUL-19,30-JUN-20,Amended,1524640202,4384859382,4175506740
140089,01-JUL-19,30-JUN-20,Settled,57368023,32804420,121579550
140091,01-JAN-19,31-DEC-19,Settled,764167516,1537349964,2270829898
140093,01-OCT-18,30-SEP-19,Settled,85447435,194255975,308283975
140095,01-JUL-19,30-JUN-20,Settled,99213441,147161179,158962043
140100,01-JUL-19,30-JUN-20,Settled,217393010,138577298,878018516
140101,01-JAN-19,31-DEC-19,Settled,148434496,174803131,427740014
140103,01-JAN-19,31-DEC-19,Settled,81753604,107596981,71600146
140110,01-OCT-18,30-SEP-19,Settled,88280973,96097589,328039877
140113,01-OCT-18,30-SEP-19,Settled w/Audit,112040287,259144748,277344076
140114,01-OCT-18,30-SEP-19,Reopened,213736104,617473165,671859666
140115,01-JUL-19,30-JUN-20,Settled,43530811,73274166,62675929
140116,01-SEP-19,31-AUG-20,Settled w/Audit,455874749,810217189,1106796565
140117,01-JUL-19,30-JUN-20,Settled,275547169,1004247259,483270224
140118,01-JAN-19,26-SEP-19,Settled,83053492,271306036,260838330
140119,01-JUL-19,30-JUN-20,As Submitted,1188995280,2028248424,1888692278
140120,01-JAN-19,31-DEC-19,Settled,46520110,89417549,218629711
140122,01-JAN-19,31-DEC-19,Settled,288185794,407265835,702172123
140124,01-DEC-18,30-NOV-19,Amended,1034076059,619099096,762324752
140125,01-JAN-19,31-DEC-19,Settled,83817385,410362999,443948277
140127,01-JAN-19,31-DEC-19,Settled,142880594,253092135,238094559
140130,01-SEP-19,31-AUG-20,Settled,418906261,603046256,1314955548
140133,01-JUL-19,30-JUN-20,Settled,101722227,307039478,190783332
140135,01-OCT-18,30-SEP-19,Settled,239977426,344838332,710413305
140137,01-JUL-19,30-JUN-20,Settled,27002190,10308023,51829844
140143,01-OCT-18,30-SEP-19,Settled,76519747,61145898,168454513
140145,01-JUL-19,30-JUN-20,Settled,44906376,23024865,106339156
140147,01-JAN-19,31-DEC-19,Settled,53123688,41910928,140222098
140148,01-OCT-18,30-SEP-19,Amended,509750598,1261924475,1152675635
140150,01-JUL-19,30-JUN-20,As Submitted,1021015518,1329820561,1449278715
140155,01-JUL-19,30-JUN-20,Amended,125411028,307171193,407405127
140158,01-JUL-19,30-JUN-20,Settled,205138642,305185954,269719967
140160,01-JAN-19,31-DEC-19,Settled,105576485,151506758,346920411
140161,01-OCT-18,30-SEP-19,Settled,43975784,66514649,158022018
140162,01-OCT-18,30-SEP-19,Settled,134491134,349748564,376850244
140164,01-APR-19,31-MAR-20,Settled,263451795,461527125,694368731
140166,01-JUL-19,30-JUN-20,Settled,134290028,247021369,388824969
140167,01-OCT-18,30-SEP-19,Settled,27352694,8755461,47450775
140172,01-JAN-19,31-DEC-19,Settled,253630905,534608325,711445764
140174,01-JUL-19,30-JUN-20,Settled,189151548,439598052,596102377
140177,01-APR-19,31-MAR-20,Settled w/Audit,59963942,130020867,74397754
140179,01-JUL-19,31-JAN-20,Settled,138038243,308359776,328598288
140180,01-JUL-19,30-JUN-20,Amended,284144860,764784688,577242717
140181,01-JAN-19,31-DEC-19,Settled,39699823,79975222,46871322
140182,01-JAN-19,31-DEC-19,Settled,355474918,742937004,836158554
140184,01-MAY-19,30-APR-20,Settled,63328696,227684800,323963347
140185,01-JAN-19,31-DEC-19,Settled w/Audit,211626352,493257989,502380940
140186,01-JAN-19,31-DEC-19,Settled,253768203,452641148,819041220
140187,01-JUL-19,30-JUN-20,Settled,231642543,406655099,515740987
140189,01-JUL-19,30-JUN-20,Settled w/Audit,212231012,238056925,625912992
140191,01-JUL-19,30-JUN-20,As Submitted,305087179,537034202,895159689
140197,01-OCT-18,30-SEP-19,Settled,34353497,24157413,11009230
140200,01-JUL-19,30-JUN-20,Amended,444968062,1152649899,1505415766
140202,01-JAN-19,31-DEC-19,Reopened,308697170,820807897,706369533
140206,01-OCT-18,30-SEP-19,Settled,99418595,204731038,125334118
140208,01-JAN-19,31-DEC-19,Amended,1030238145,2620045332,1189584823
140209,01-JAN-19,31-DEC-19,Settled,310829759,670427633,846641425
140210,01-JUL-19,30-JUN-20,Settled,47104856,31612476,98370999
140211,01-SEP-19,31-AUG-20,Settled w/Audit,313907753,554514442,1216056537
140213,01-OCT-18,30-SEP-19,Settled w/Audit,366002549,574370525,736541312
140217,01-JUL-19,30-JUN-20,As Submitted,151566136,391669743,376485143
140223,01-JAN-19,31-DEC-19,Amended,660409077,1616469882,985540369
140224,01-JUL-19,30-JUN-20,Settled,186531982,428507025,341703843
140228,01-JUL-19,30-JUN-20,Settled,358280336,1143793162,1556137167
140231,01-JUL-19,30-JUN-20,Settled,574893056,1192020490,2040213275
140233,01-OCT-18,30-SEP-19,Settled,291371864,699724050,729726367
140234,01-JUL-19,30-JUN-20,Settled,65494964,41205896,169633189
140239,01-JUL-19,30-JUN-20,Settled,292806404,766862277,692716719
140240,28-JAN-19,13-AUG-19,Settled,24233079,66762723,48061234
140242,01-SEP-19,31-AUG-20,Amended,825225341,1810951274,3141424162
140250,01-JAN-19,31-DEC-19,Settled w/Audit,216296932,371462144,491522333
140251,01-JAN-19,31-DEC-19,Settled,93453966,343872265,199631017
140252,01-OCT-18,30-SEP-19,Settled,444944141,853379882,991997644
140258,01-JUL-19,30-JUN-20,Settled,442917475,1104710804,1039526963
140275,01-JUL-19,30-JUN-20,Settled,71824984,68392049,205850586
140276,01-JUL-19,30-JUN-20,As Submitted,863204833,1742575253,1727987237
140280,01-JAN-19,31-DEC-19,Settled,237551121,381122607,553118472
140281,01-SEP-19,31-AUG-20,As Submitted,1495710384,3964468630,3631818899
140286,01-SEP-19,31-AUG-20,Settled,183302122,279540113,549830316
140288,01-JAN-19,31-DEC-19,Settled,319882533,764771712,501427778
140289,01-JAN-19,31-DEC-19,Settled,135682654,205057982,431336242
140290,01-JUL-19,30-JUN-20,Settled,298236997,776665926,718472270
140291,01-JAN-19,31-DEC-19,Settled,262471732,383924703,540486033
140292,01-JAN-19,31-DEC-19,Settled,76502827,146711967,138715383
140294,01-JAN-19,31-DEC-19,Settled,35484461,74204340,178968637
140300,01-DEC-18,30-NOV-19,Settled,92195984,11589014,95557503
140304,01-JAN-19,31-DEC-19,Settled,128228647,193237083,361152394
140307,01-JAN-19,31-DEC-19,Settled,80437597,137906283,204507754
141300,01-SEP-19,31-AUG-20,Settled,,1770576,14350137
141301,01-JUL-19,30-JUN-20,Settled,,9169348,70527187
141302,01-OCT-18,30-SEP-19,Settled,21969761,10035754,19386671
141303,01-MAY-19,30-APR-20,Settled,,2442919,29090301
141304,01-JUL-19,30-JUN-20,Settled,,3088558,23370007
141305,01-JAN-19,31-DEC-19,Settled,,7023663,41517395
141306,01-JAN-19,31-DEC-19,Settled,,2755984,28744078
141307,01-MAY-19,30-APR-20,Settled w/Audit,,4274856,42574674
141308,01-MAY-19,30-APR-20,Settled,,2315730,17203209
141309,01-JAN-19,31-DEC-19,Settled,,5709223,27815558
141310,01-OCT-18,30-SEP-19,Settled,,7747243,62419098
141311,01-JUL-19,30-JUN-20,Settled,31662444,13276040,70644601
141312,01-MAY-19,30-APR-20,Settled,,4236481,53462088
141313,01-OCT-18,30-SEP-19,Settled,,4558879,38195112
141315,01-OCT-18,30-SEP-19,Settled,24807822,9795480,54944808
141316,01-JAN-19,31-DEC-19,Amended,,8885255,124435951
141317,01-OCT-18,30-SEP-19,Settled,76164396,53957753,146248639
141318,01-OCT-18,30-SEP-19,Settled,,5690560,66049348
141319,01-JUN-19,31-MAY-20,Settled,41457061,21974056,91933365
141320,01-JAN-19,31-DEC-19,As Submitted,,10343835,94994621
141321,01-JUL-19,30-JUN-20,Settled,,2522771,35697332
141322,01-OCT-18,30-SEP-19,Settled,,20762721,106132514
141323,01-APR-19,31-MAR-20,Settled,,8296992,39521001
141324,01-APR-19,31-MAR-20,Settled,,8661817,44587287
141325,01-OCT-18,30-SEP-19,Settled,,6730617,75629092
141326,01-JUL-19,30-JUN-20,Settled,,8081377,23456677
141327,01-JAN-19,31-DEC-19,Settled,,34121431,72075485
141328,01-APR-19,31-MAR-20,Settled,,4596318,13534449
141329,01-JUL-19,30-JUN-20,Reopened,,4752538,20104835
141330,01-JUL-19,30-JUN-20,Settled,,21164647,33976793
141331,01-JUL-19,30-JUN-20,Settled,,4986886,36641450
141332,01-JUL-19,30-JUN-20,Settled,,6056241,40970157
141333,01-MAR-19,29-FEB-20,Settled,,2269415,32051837
141334,01-APR-19,31-MAR-20,Settled,,11006563,213130912
141335,01-JUL-19,30-JUN-20,Settled,25743324,15680133,55309892
141336,01-JUL-19,30-JUN-20,Amended,,19377682,87466227
141337,01-MAY-19,30-APR-20,Settled,,11863437,79909134
141338,01-JUL-19,30-JUN-20,Settled w/Audit,,6852317,39243007
141339,01-OCT-18,30-SEP-19,Settled,,17511483,88119754
141340,01-SEP-19,31-AUG-20,Settled,,22193071,94651593
141341,01-JAN-19,31-DEC-19,Settled,,6301602,41258987
141342,01-JAN-19,31-DEC-19,Settled,,10654801,66562043
141343,01-MAY-19,30-APR-20,As Submitted,44207538,15198272,71507291
141344,01-JUL-19,30-JUN-20,Settled,,3489023,27622034
141345,01-APR-19,31-MAR-20,Amended,,19499660,59761699
141346,01-JAN-19,31-DEC-19,Settled,26880245,15342464,55223965
141347,01-AUG-19,31-JUL-20,Settled,,6162670,41871397
141348,01-JUL-19,30-JUN-20,Settled,,36741542,90149589
141349,01-JUL-19,30-JUN-20,Reopened,,4528819,73784142
141350,01-JUL-19,30-JUN-20,Settled,,22070165,108771063
141351,01-MAR-19,29-FEB-20,Settled,,9214610,63989908
142006,01-SEP-19,31-AUG-20,Settled,21611301,71684953,94971
142008,01-SEP-19,31-AUG-20,Settled,77132986,267780873,2731316
142009,01-SEP-19,31-AUG-20,Settled,46684717,162317319,1978855
142010,01-JUN-19,31-MAY-20,Settled,92112312,253981949,6954688
142011,01-JUL-19,30-JUN-20,Settled,84549698,339229708,40037595
142013,01-SEP-19,31-AUG-20,Settled,16823720,68111829,53678
143025,01-JUL-19,30-JUN-20,Settled,26953122,70482809,16957415
143026,01-SEP-19,31-AUG-20,Amended,235027796,432017791,223290802
143027,01-SEP-19,31-AUG-20,Settled,67996895,125561738,13452974
143028,01-JAN-19,31-DEC-19,Settled,22465477,44087168,
143300,01-SEP-19,31-AUG-20,Settled,,1602248663,1006411140
143301,01-JUL-19,30-JUN-20,Settled,,60582620,16824322
144005,01-JAN-19,23-DEC-19,Settled,28032831,39944075,2140320
144009,01-JAN-19,31-DEC-19,Settled,28722295,64799672,11809187
144010,01-JUL-19,30-JUN-20,Settled,48110931,102442,337424
144016,01-JUL-19,30-JUN-20,Settled,46593106,94122,223629
144021,01-JUL-19,30-JUN-20,Settled,35358425,53115,340207
144026,01-JAN-19,31-DEC-19,Settled,28858522,75474796,14965513
144028,01-JUL-19,30-JUN-20,Settled,39198592,66149,141895
144029,01-JAN-19,31-DEC-19,Settled,14049583,44222356,4914478
144031,01-JUL-19,30-JUN-20,Settled,57867043,106944972,52442845
144034,01-JUL-19,30-JUN-20,Settled,26968886,68365918,8198659
144035,01-JUL-19,30-JUN-20,Settled,54804825,73595915,49882870
144037,01-JUL-19,30-JUN-20,Settled,104218299,1470886,120626
144038,01-JUL-19,30-JUN-20,Settled,81112410,223798,580208
144040,01-JAN-19,31-DEC-19,Settled,30741456,89991580,3011140
144041,27-MAR-19,31-DEC-19,Settled,12611760,26198638,2742873
150001,01-JAN-19,31-DEC-19,Settled,63217765,56125297,191725664
150002,01-JAN-19,31-DEC-19,Reopened,300588278,624032345,642068607
150004,01-JAN-19,31-DEC-19,Settled,206526100,246952038,521760309
150005,01-JAN-19,31-DEC-19,Settled,227099006,208547950,547437321
150006,01-JAN-19,31-DEC-19,Settled,109190635,227074221,337571418
150007,01-JAN-19,31-DEC-19,Settled,119986426,216493894,384942396
150008,01-JUL-19,30-JUN-20,Reopened,126574159,244881195,290904164
150009,01-AUG-19,31-JUL-20,Settled,125310651,314127131,341485487
150010,01-JUL-19,30-JUN-20,Settled,121914076,185910537,353073365
150011,01-JUL-19,30-JUN-20,Settled,120192106,100474206,356628134
150012,01-JUL-19,30-JUN-20,Settled,301238827,603131865,482135719
150015,01-JAN-19,31-DEC-19,Settled,194186161,288073798,531862115
150017,01-JUL-19,30-JUN-20,Amended,414744209,1919150246,1107811478
150018,01-JAN-19,31-DEC-19,Settled,250156593,474645526,447089386
150021,01-JAN-19,31-DEC-19,Settled,818385599,2072584133,2191834708
150022,01-JAN-19,31-DEC-19,Settled,49564427,34319075,179778263
150023,01-JAN-19,31-DEC-19,As Submitted,347438593,543779392,1004509024
150024,01-JAN-19,31-DEC-19,Settled w/Audit,534804469,983791692,1156839988
150026,01-JAN-19,31-DEC-19,Reopened,195255085,212138662,475992039
150030,01-JAN-19,31-DEC-19,Settled,89706158,81084189,206054586
150034,01-JUL-19,30-JUN-20,As Submitted,216494016,411680117,642331324
150035,01-JAN-19,31-DEC-19,Settled,258190079,987983390,1175496934
150037,01-JAN-19,31-DEC-19,Reopened,104065157,65732911,337160749
150042,01-JAN-19,31-DEC-19,Settled,143801022,216173352,378449293
150044,01-SEP-19,31-AUG-20,Settled,256768867,734137415,908378872
150045,01-OCT-18,30-SEP-19,Settled,44449202,45040849,127339275
150046,01-SEP-19,31-AUG-20,Settled,109287320,381171402,419996982
150047,01-JUN-19,31-MAY-20,Settled,77019522,184552855,172297233
150048,01-JAN-19,31-DEC-19,Reopened,268402029,386431310,540913512
150051,01-JAN-19,31-DEC-19,Reopened,311956935,719927886,1043531956
150056,01-JAN-19,31-DEC-19,Settled w/Audit,2083855026,4917246931,4510628983
150057,01-JAN-19,31-DEC-19,Settled,91127836,149644171,380837010
150058,01-JAN-19,31-DEC-19,Settled,448183676,962524709,723815073
150059,01-JAN-19,31-DEC-19,Reopened,156158500,186344455,327231346
150061,01-JAN-19,31-DEC-19,Settled,51267373,44623586,101327903
150064,01-OCT-18,15-JUL-19,Settled,21447509,11742639,47447262
150065,01-JAN-19,31-DEC-19,Settled,103862862,70217631,310521791
150069,01-JAN-19,31-DEC-19,Reopened,75111396,75394783,209961064
150072,01-JAN-19,31-DEC-19,Settled,63767811,33198531,175599349
150074,01-JAN-19,31-DEC-19,Settled w/Audit,628820698,859616561,1817969730
150075,01-OCT-18,30-SEP-19,Settled,32654453,59768477,133842455
150076,01-JUL-19,30-JUN-20,Settled,53947182,43300616,141963653
150082,01-OCT-18,30-SEP-19,Settled w/Audit,603721561,1266776189,1478769900
150084,01-JUL-19,30-JUN-20,Settled w/Audit,912576082,2644769081,1503392418
150086,01-JAN-19,31-DEC-19,Settled,71964758,73593291,138468837
150088,01-JUL-19,30-JUN-20,Settled,153410642,223054325,426158611
150089,01-JAN-19,31-DEC-19,Settled,356108106,940689022,985091426
150090,01-JAN-19,31-DEC-19,Settled,153613602,275698594,321826686
150091,01-JAN-19,31-DEC-19,Settled,49656000,48431337,166185092
150097,01-JAN-19,31-DEC-19,Settled,116411731,80146534,323489498
150100,01-JUL-19,30-JUN-20,Settled,442514111,801659771,1341055569
150101,01-JAN-19,31-DEC-19,Settled,58110703,48346178,206621380
150102,01-JAN-19,31-DEC-19,Settled,16247204,11183320,61883820
