PROVIDER_NUMBER,FYB,FYE,STATUS,C000001_20000_00500,C000001_20000_00600,C000001_20000_00700
100319,01-JAN-15,31-DEC-15,Reopened,115032555,323623811,364613697
100320,01-JUL-15,30-JUN-16,Settled,46972109,183431144,466736275
100321,01-JUL-15,30-JUN-16,Reopened,71872855,199529513,266491747
100322,01-SEP-15,31-AUG-16,Settled,30409738,1918734,33680227
100324,26-JAN-15,31-AUG-15,Settled,4259309,4022274,
100325,29-APR-15,30-NOV-15,Settled,4952446,10590904,
100326,11-SEP-15,31-MAR-16,Settled,6923075,16141435,
100327,30-SEP-15,31-MAR-16,Settled,2715322,2250072,
101300,01-JAN-15,31-DEC-15,Reopened,,27769098,57873327
101301,01-JUL-15,30-JUN-16,Reopened,,21811919,74179476
101302,01-OCT-14,30-SEP-15,Settled,,6150104,6194679
101303,01-JAN-15,31-DEC-15,Settled,,5649407,10796427
101304,01-JAN-15,31-DEC-15,Reopened,,7444947,19693154
101305,01-OCT-14,30-SEP-15,Reopened,,2466925,9113000
101307,01-OCT-14,30-SEP-15,Reopened,,7917616,18082788
101308,01-JAN-15,31-DEC-15,Settled,18833173,12891456,57338001
101309,01-OCT-14,30-SEP-15,Settled,,6844604,51382962
101310,01-JUL-15,30-JUN-16,Reopened,,28212569,80002474
101311,01-OCT-14,30-SEP-15,Settled w/Audit,,8908372,12208078
101312,01-JUL-15,30-JUN-16,Settled,,12025496,64599426
101313,01-OCT-14,30-SEP-15,Settled w/Audit,,23894341,125622694
101993,01-OCT-14,30-SEP-15,Reopened,,1090588,
102001,01-SEP-15,31-AUG-16,Settled,19229638,78135579,
102003,01-JAN-15,31-DEC-15,Settled,33881830,128599308,
102009,01-SEP-15,31-AUG-16,Settled,54491495,303943134,
102010,01-SEP-15,31-AUG-16,Reopened,80468648,375393646,
102012,01-JAN-15,31-DEC-15,Settled,26286214,107640732,15629
102013,01-SEP-15,31-AUG-16,Settled,38674500,184045223,
102015,01-SEP-15,31-AUG-16,Settled,30729834,135914052,7098
102016,01-SEP-15,31-AUG-16,Settled,12034900,103602897,
102017,01-AUG-15,31-JUL-16,Settled,12792591,54220232,
102018,01-JUN-15,31-MAY-16,Settled,19309823,48879919,2168
102019,01-SEP-15,31-AUG-16,Settled,7809941,37158299,
102020,01-MAR-15,29-FEB-16,Settled,15845965,40440271,
102021,01-JAN-15,31-DEC-15,Settled,17473513,63278857,
102022,01-AUG-15,31-JUL-16,Settled,21299857,59806812,87623
102023,01-DEC-14,30-NOV-15,Settled,27164808,86936006,
102024,01-OCT-14,30-SEP-15,Reopened,30775340,104296669,30540
102025,01-SEP-15,31-AUG-16,Settled,23864949,112962268,
102026,01-JAN-15,31-DEC-15,Settled,27871423,93543150,16357
102027,01-SEP-15,31-AUG-16,Reopened,18583066,77140980,
102028,01-JUL-15,30-JUN-16,Settled,19152024,69525847,
102029,01-SEP-15,31-AUG-16,Settled,16154285,61693834,
103026,01-OCT-14,30-SEP-15,Settled,38753417,71844580,1807458
103027,01-OCT-14,30-SEP-15,Settled,25314230,46324898,562213
103028,01-JAN-15,31-DEC-15,Settled,37786591,71326184,9772670
103031,01-JAN-15,31-DEC-15,Settled,25662044,53685637,
103032,01-JAN-15,31-DEC-15,Settled,21565119,36931441,
103033,01-JAN-15,31-DEC-15,Settled,15941173,25891444,1131060
103034,01-JAN-15,31-DEC-15,Settled,22067893,40473970,2201462
103036,01-JAN-15,31-DEC-15,Settled,19763747,39628777,4225623
103037,01-JAN-15,31-DEC-15,Settled,18926955,32191187,1424
103038,01-JAN-15,31-DEC-15,Settled,17748338,33291786,110
103039,01-JAN-15,31-DEC-15,Settled,74279475,167767577,47812676
103040,01-JAN-15,31-DEC-15,Settled,19085119,34814747,
103042,01-JAN-15,31-DEC-15,Settled,22023134,42005166,1270408
103043,01-JAN-15,31-DEC-15,Settled,16545362,27639659,124945
103044,01-JAN-15,31-DEC-15,Settled,15148747,25142765,
103045,22-NOV-14,31-DEC-15,Settled,15405914,27258694,
103300,01-JUL-15,30-JUN-16,Reopened,,801479525,478190863
103301,01-JAN-15,31-DEC-15,Reopened,,806021113,647516558
103304,01-JAN-15,31-DEC-15,Reopened,,145170151,188879866
104001,01-JUL-15,30-JUN-16,Settled,29980653,29815085,
104007,01-JUL-15,30-JUN-16,Settled w/Audit,67007029,66807361,169004
104008,01-OCT-14,30-SEP-15,Settled,16605378,10518824,12131053
104016,01-JUL-15,30-JUN-16,Settled,9435933,21659700,2668225
104017,01-JUL-15,30-JUN-16,Reopened,19576606,61043200,12877200
104018,01-JUL-15,30-JUN-16,Settled,22252850,25418050,21374581
104024,01-JUL-15,30-JUN-16,Settled,34170640,36680275,15433533
104026,01-JAN-15,31-DEC-15,Settled,14477259,39824139,3475800
104027,01-JUL-15,30-JUN-16,Settled,6559330,16076883,
104040,01-JUL-15,30-JUN-16,Settled,7558088,10501923,
104057,01-OCT-14,30-SEP-15,Settled,10268721,36760579,6766895
104059,01-JUL-15,30-JUN-16,Settled,4433698,7111629,
104063,01-JAN-15,31-DEC-15,Settled,10068820,33203575,2437300
104065,01-JAN-15,31-DEC-15,Settled,7407263,19869800,
104067,01-JUL-15,30-JUN-16,Settled,77854077,15890155,170150253
104068,01-JUL-15,30-JUN-16,Settled,25302927,29150501,
104069,01-JUL-15,30-JUN-16,Reopened,10986729,42364460,6133000
104070,01-JAN-15,31-DEC-15,Settled,9368499,38539603,2597265
104071,01-JUL-15,30-JUN-16,Settled,10862516,49468965,1988910
104072,01-JAN-15,31-DEC-15,Settled,19231844,69791545,6373020
104073,01-NOV-14,31-OCT-15,Settled,10141323,39912900,2425692
104074,01-JAN-15,31-DEC-15,Settled,21425115,43845420,6344360
104075,01-JAN-15,31-DEC-15,Reopened,10417384,29761815,2831300
104076,01-JAN-15,31-DEC-15,Settled,13480531,43967100,470680
104078,25-NOV-14,31-OCT-15,Settled,4026525,10286197,421408
104079,31-JUL-15,31-DEC-15,Settled,1681389,10935552,
110001,01-OCT-14,30-SEP-15,Settled,167127481,329861354,459638964
110002,01-JAN-15,31-DEC-15,Settled,54459828,87240678,158123100
110003,01-JAN-15,31-DEC-15,Settled,143026862,189119316,257808150
110004,01-OCT-14,30-SEP-15,Settled,52241932,85739446,128411549
110005,01-OCT-14,30-SEP-15,Settled,296283436,669413067,719490350
110006,01-JUL-15,30-JUN-16,Settled,165725498,330149337,355361693
110007,01-AUG-15,31-JUL-16,Reopened,416942264,622415333,794810368
110008,01-OCT-14,30-SEP-15,Settled,148138801,301335283,446495130
110010,01-SEP-15,31-AUG-16,Reopened,719916386,1585336931,769977911
110011,01-JUL-15,30-JUN-16,Settled w/Audit,194630701,293737306,452102906
110015,01-JUL-15,30-JUN-16,Settled,83535836,89569638,202646976
110016,01-OCT-14,30-SEP-15,Settled,140929524,195122839,261845189
110018,01-JAN-15,31-DEC-15,Settled,74218917,104481457,201618033
110023,01-JAN-15,31-DEC-15,Settled,68899597,146624640,299639376
110024,01-JUL-15,30-JUN-16,Reopened,235055795,392823892,741651633
110025,01-MAY-15,30-APR-16,Settled,198315202,308152136,306991155
110026,01-JUL-15,30-JUN-16,Reopened,10178839,7625987,19353687
110027,01-JAN-15,31-MAY-15,Settled,13005700,9343170,20763733
110027,01-JUN-15,30-JUN-16,Settled,30630895,27521415,58150152
110028,01-JAN-15,31-DEC-15,Reopened,386541167,779391096,630220855
110029,01-OCT-14,30-SEP-15,Reopened,642553977,1521056960,1354771209
110030,01-OCT-14,30-SEP-15,Reopened,98599649,437384014,498935114
110031,01-JAN-15,31-DEC-15,Reopened,103102551,396016581,357195751
110032,01-OCT-14,30-SEP-15,Settled,41435377,36154795,59376248
110034,01-JUL-15,30-JUN-16,Reopened,568281732,1018830066,1215391059
110035,01-JUL-15,30-JUN-16,Settled,722539612,2067520503,1681953051
110036,01-JAN-15,31-DEC-15,Reopened,415420516,1102518754,650920409
110038,01-OCT-14,30-SEP-15,Settled,201748195,296245698,448332819
110039,01-OCT-14,30-SEP-15,Settled,59867924,151734196,177586722
110040,01-JAN-15,31-DEC-15,Settled,25040860,33228247,29563333
110041,01-JUL-15,30-JUN-16,Settled,46493100,40004758,70038452
110042,01-JUL-15,30-JUN-16,Settled,110241898,176903751,394238002
110043,01-JUL-15,30-JUN-16,Reopened,208714749,588045499,334398201
110044,01-AUG-15,31-JUL-16,Settled,61190955,67355481,145559609
110045,01-JAN-15,31-DEC-15,Settled,30722428,49900238,154650051
110046,01-OCT-14,30-SEP-15,Settled,47651238,93613288,213046704
110050,01-OCT-14,30-APR-15,Settled,6776546,3715288,21582836
110050,01-MAY-15,30-SEP-15,Reopened,3839796,1436342,13688330
110051,01-MAY-15,30-APR-16,Reopened,47884434,39356662,91434889
110054,01-JUL-15,30-JUN-16,Reopened,272627801,570977433,676451870
110064,01-JUL-15,30-JUN-16,Reopened,262177113,483223206,498183021
110069,01-JAN-15,31-DEC-15,Reopened,194610865,290441431,349166742
110071,01-SEP-15,31-AUG-16,Settled,29518862,30625025,31078267
110073,01-AUG-15,31-JUL-16,Settled,21792819,19224807,61226602
110074,01-OCT-14,30-SEP-15,Settled,335661236,764548915,641231754
110075,01-OCT-14,30-SEP-15,Reopened,108474624,302924384,544922315
110076,01-JUL-15,30-JUN-16,Reopened,293396903,541904054,477992676
110078,01-SEP-15,31-AUG-16,Reopened,591348274,977298980,1099979651
110079,01-JAN-15,31-DEC-15,Reopened,701844810,2236732479,1571089745
110082,01-SEP-15,31-AUG-16,Reopened,296477793,622959815,439272584
110083,01-JUL-15,30-JUN-16,Reopened,696122893,1845172779,1452875150
110086,01-SEP-15,31-AUG-16,Settled,18196583,13050814,28451401
110087,01-JUL-15,30-JUN-16,Reopened,633919583,1136247948,1416863051
110089,01-JAN-15,31-DEC-15,Settled,67657613,114663724,172285829
110091,01-OCT-14,30-SEP-15,Settled,114787150,296176536,349532369
110092,01-OCT-14,30-SEP-15,Settled,18861398,21875132,44631811
110095,01-OCT-14,30-SEP-15,Reopened,188347115,343432903,526949183
110100,01-JAN-15,31-DEC-15,Settled,12280396,3891267,17239353
110101,01-JUL-15,30-JUN-16,Settled,18047658,17929922,24865911
110104,01-JUL-15,30-JUN-16,Reopened,56922098,62211137,115192536
110105,01-OCT-14,30-SEP-15,Settled,80134462,106672501,179481125
110107,01-OCT-14,30-SEP-15,Reopened,530412056,1274934086,952946282
110109,01-JUL-15,30-JUN-16,Settled,25632021,28095879,74437824
110111,01-JAN-15,31-DEC-15,Settled,16317017,10826191,48514233
110113,01-JUN-15,31-MAY-16,Settled,10941007,3717524,20600681
110115,01-JAN-15,31-DEC-15,Reopened,300962844,1560574006,729536368
110121,01-OCT-14,30-SEP-15,Settled,19066741,23992362,40984689
110122,01-OCT-14,30-SEP-15,Reopened,289396914,461962128,455445949
110124,01-JUL-15,30-JUN-16,Settled,49243936,65091102,101336797
110125,01-MAY-15,30-APR-16,Reopened,77123004,345564597,333877815
110128,01-JUL-15,30-JUN-16,Settled,93460325,145271573,306158658
110129,01-JAN-15,31-DEC-15,Reopened,261349147,404031292,427248388
110130,01-DEC-14,30-NOV-15,Settled,14648708,12402649,21910316
110132,01-APR-15,31-MAR-16,Settled,34391045,36362508,50124753
110135,01-APR-15,31-MAR-16,Settled,24484000,19719690,45187590
110142,01-OCT-14,30-SEP-15,Reopened,12657624,7802843,33495587
110143,01-JUL-15,30-JUN-16,Settled,320379245,853454926,705233675
110146,01-MAY-15,30-APR-16,Settled,37310726,32081063,75715689
110150,01-OCT-14,30-SEP-15,Settled,56666075,69111987,109135300
110153,01-JAN-15,31-DEC-15,Reopened,25842257,31581594,60309422
110161,01-OCT-14,30-SEP-15,Settled,975202484,1723387679,2959175957
110164,01-JUL-15,30-JUN-16,Reopened,154425815,613848886,414106533
110165,01-JUL-15,31-JAN-16,Reopened,96367980,164766852,178798895
110168,01-JUL-15,30-JUN-16,Reopened,157942647,639784377,481953982
110177,01-APR-15,31-MAR-16,Reopened,210045823,1327100601,688249181
110184,01-JUL-15,30-JUN-16,Settled,117766042,251239766,390688561
110187,01-JUL-15,30-JUN-16,Settled,16025634,19597694,31400145
110189,01-JAN-15,31-DEC-15,Reopened,27101281,49943265,130816758
110190,01-JAN-15,31-DEC-15,Settled,7948419,17211567,2045021
110191,01-JUL-15,30-JUN-16,Reopened,226708824,559461315,631535594
110192,01-SEP-15,31-AUG-16,Reopened,157703602,665165105,486568514
110194,01-JUL-15,30-JUN-16,Reopened,20923437,18631064,34782758
110198,01-JAN-15,31-DEC-15,Settled,140626549,566707138,459779733
110200,01-JUL-15,30-JUN-16,Settled,62974662,145775272,68348944
110201,01-JUL-15,30-JUN-16,Settled,50766343,144461659,177172578
110205,01-JUL-15,30-JUN-16,Settled,19223978,11335359,27396818
110209,01-JAN-15,31-DEC-15,Reopened,18112157,24983271,35663758
110215,01-JUL-15,30-JUN-16,Reopened,235458143,572778988,825893590
110225,01-JUL-15,30-JUN-16,Settled,58916525,107568433,286377973
110226,01-JUL-15,30-JUN-16,Settled,67800681,93993999,187497886
110229,01-JUL-15,30-JUN-16,Settled,150568581,358820901,521035651
110230,01-SEP-15,31-AUG-16,Settled,113683566,206254388,208870258
110233,01-JUL-15,30-JUN-16,Settled,274572597,165560437,885042761
110234,01-OCT-14,30-SEP-15,Settled,9930421,9054164,10698034
110235,26-NOV-14,31-DEC-14,Settled,646721,1166691,
110235,01-JAN-15,31-MAY-15,Settled,2858474,3626564,
111300,01-AUG-15,31-JUL-16,Settled,13391461,7719265,16181079
111302,01-APR-15,31-MAR-16,Settled w/Audit,,5395109,10217800
111303,01-OCT-14,30-SEP-15,Settled,9287105,4842742,7012111
111304,01-JUL-15,30-JUN-16,Settled,,8667616,13277666
111305,01-JUL-15,30-JUN-16,Settled,29155317,27118015,21136981
111306,01-JUL-15,30-JUN-16,Settled,35972805,22359527,85370765
111308,01-JUL-15,30-JUN-16,Reopened,,2073106,9402868
111310,01-OCT-14,30-SEP-15,Settled,,13626244,26889398
111311,01-JAN-15,31-DEC-15,Settled,,4421472,22822020
111312,01-JAN-15,31-DEC-15,Settled,,4971064,18870440
111313,01-OCT-14,30-SEP-15,Reopened,,4766272,17431170
111314,01-OCT-14,30-SEP-15,Settled,21214544,13230037,17521362
111316,01-JAN-15,31-DEC-15,Settled,11909075,6098207,13936046
111318,01-OCT-14,30-SEP-15,Reopened,,4733945,13824450
111319,01-JAN-15,31-DEC-15,Settled,,13783950,35218131
111320,01-JUL-15,30-JUN-16,Settled w/Audit,,14453834,90037101
111323,01-JAN-15,31-DEC-15,Reopened,,200433412,175838413
111324,01-MAY-15,30-APR-16,Reopened,20058185,15178612,20750359
111325,01-MAY-15,30-APR-16,Settled,,6711716,13745869
111326,01-OCT-14,30-SEP-15,Settled w/Audit,13244954,10351696,9189157
111327,01-JUL-15,30-JUN-16,Settled w/Audit,28562762,35810769,32300666
111328,01-AUG-15,31-JUL-16,Settled,,8061723,22800236
111329,01-JUL-15,30-JUN-16,Reopened,,16964693,49445855
111330,06-NOV-14,30-JUN-15,Settled,,4852511,50899160
111330,01-JUL-15,30-JUN-16,Settled,,15277440,85071981
111331,01-OCT-14,30-SEP-15,Settled,25078771,23807838,28696259
111332,01-OCT-14,30-SEP-15,Settled,,13072317,16773079
111333,01-OCT-14,30-SEP-15,Settled w/Audit,,9040771,18415369
111334,01-JAN-15,31-DEC-15,Reopened,,14507257,38060115
111335,01-DEC-14,30-NOV-15,Settled,34201075,33586580,73655846
111336,01-JAN-15,31-DEC-15,Settled,,4907242,19445330
112000,01-JAN-15,31-DEC-15,Settled,8769207,12627426,
112003,01-APR-15,31-MAR-16,Settled,147973979,245198666,129675516
112004,01-SEP-15,27-JUN-16,Reopened,18437696,81179823,
112005,01-SEP-15,31-AUG-16,Settled,10468138,33505205,
112006,01-JUL-15,30-JUN-16,Settled,18828806,50865222,4239
112007,01-JUL-15,30-JUN-16,Settled,59872565,63636980,192919644
112009,01-JAN-15,31-DEC-15,Settled,13269887,40949894,
112010,01-SEP-15,31-AUG-16,Settled,18712128,92013577,
112011,01-MAY-15,30-APR-16,Settled,14207960,47075712,
112012,01-JAN-15,31-DEC-15,Settled,12034890,19096068,
112013,01-APR-15,31-MAR-16,Reopened,30456287,98359547,
112014,01-MAR-15,29-FEB-16,Reopened,12107490,51351461,
112015,01-JUL-15,30-JUN-16,Settled,10729422,25538631,7928
112016,01-NOV-14,31-OCT-15,Settled,25495932,120898595,
112017,01-JAN-15,31-DEC-15,Settled,15491772,50715819,
112018,01-JUN-15,31-AUG-15,Settled,3142338,7531409,
112018,01-SEP-15,31-AUG-16,Settled,15320091,41367683,
113028,01-JUL-15,30-JUN-16,Settled,9407446,20541850,
113029,01-OCT-14,30-SEP-15,Settled,14076536,30394111,4634952
113030,01-APR-15,31-MAR-16,Reopened,15252407,29114425,413518
113031,01-SEP-15,31-AUG-16,Settled,22184824,56214366,10160746
113032,22-DEC-14,30-SEP-15,Settled,8877991,13718585,
113033,23-APR-15,31-MAR-16,Settled,11447401,20477748,
113300,01-JAN-15,31-DEC-15,Reopened,,933791150,436518291
113301,01-JAN-15,31-DEC-15,Settled,,613945471,472392406
114004,01-JAN-15,31-DEC-15,Settled,12414447,36247263,4079867
114008,01-JAN-15,31-DEC-15,Settled,23995752,55468890,3128375
114010,01-JAN-15,31-DEC-15,Settled,32623909,101037500,9153175
114012,01-SEP-15,31-AUG-16,Settled,28702144,35731046,19334707
114013,01-JUL-15,30-JUN-16,Settled,11722439,11623079,
114016,01-JAN-15,31-DEC-15,Settled,10210130,34463700,
114019,01-JUL-15,30-JUN-16,Settled,35554362,36858929,
114028,01-JUL-15,30-JUN-16,Reopened,23174921,45100811,
114029,01-JUL-15,30-JUN-16,Settled,18347996,15801577,
114032,01-JAN-15,31-DEC-15,Reopened,20822319,63497842,6556838
114035,01-JAN-15,31-DEC-15,Settled,23040573,66849840,8184305
114036,01-JAN-15,31-DEC-15,Settled,9562367,25066350,3675583
120001,01-JUL-15,30-JUN-16,Reopened,831413098,1429572384,843325284
120002,01-JUL-15,30-JUN-16,Settled,252738141,345180538,209169888
120004,01-JUL-15,30-JUN-16,Reopened,48249751,62460309,53840548
120005,01-JUL-15,30-JUN-16,Reopened,168945460,209995344,180863671
120006,01-JAN-15,31-DEC-15,Reopened,126374069,250443999,165674554
120007,01-JUL-15,30-JUN-16,Reopened,137949285,211652537,133413656
120011,01-JAN-15,31-DEC-15,Reopened,294794155,304486964,238352401
120014,01-JUL-15,30-JUN-16,Settled,95566444,131221667,186576147
120019,01-JUL-15,30-JUN-16,Settled,77384025,80405372,79801168
120022,01-JUL-15,30-JUN-16,Reopened,322574434,446117068,552404501
120026,01-JUL-15,30-JUN-16,Settled,188494045,313711120,312836406
120028,01-JUL-15,30-JUN-16,Settled,55085197,42448091,92184688
121300,01-JUL-15,30-JUN-16,Settled,29717038,16376526,24055974
121301,01-JUL-15,30-JUN-16,Settled,9681146,4408450,6194476
121302,01-JUL-15,30-JUN-16,Reopened,8812123,6965207,3433488
121303,01-JUL-15,30-JUN-16,Settled,,1230395,10759637
121304,01-JUL-15,30-JUN-16,Settled,14157535,9809060,16603564
121305,01-JUL-15,30-JUN-16,Settled,5938259,2547125,2613616
121306,01-JUL-15,30-JUN-16,Settled,16264422,12944517,6780942
121307,01-JUL-15,30-JUN-16,Settled,16583493,17113893,4805758
121308,01-JUL-15,30-JUN-16,Settled,23960703,22281157,3533538
122001,01-JUL-15,30-JUN-16,Settled,19092410,16269461,1754
123025,01-OCT-14,30-SEP-15,Settled,38230755,48259116,7399511
123300,01-JUL-15,30-JUN-16,Reopened,,593921484,265138698
124001,01-JAN-15,31-DEC-15,Settled,10605764,18701758,702046
130002,01-OCT-14,30-SEP-15,Reopened,245209766,293031468,321046675
130003,01-JUL-15,30-JUN-16,Settled,126470262,158883698,193346901
130006,01-OCT-14,30-SEP-15,Reopened,977115286,1097386156,1242558544
130007,01-JUL-15,30-JUN-16,Reopened,446105607,727305232,689456767
130013,01-JUL-15,30-JUN-16,Reopened,99891398,145814406,176367924
130014,01-OCT-14,30-SEP-15,Reopened,77581238,168554833,190866814
130018,01-OCT-14,30-SEP-15,Reopened,184704987,554008651,320550771
130025,01-OCT-14,30-SEP-15,Settled,52720979,27592257,65268406
130028,01-JAN-15,31-DEC-15,Reopened,184015739,343499226,333765508
130049,01-JAN-15,31-DEC-15,Reopened,310611651,410834689,472699877
130063,01-JAN-15,31-DEC-15,Settled,32354330,27838093,78728196
130065,01-JAN-15,31-DEC-15,Settled,117000278,58976062,247344823
130066,01-JAN-15,31-DEC-15,Settled,35317757,48445600,54285485
131301,01-JAN-15,31-DEC-15,Reopened,11848053,4284706,11549828
131302,01-OCT-14,30-SEP-15,Settled,,9244490,19463571
131303,01-JUL-15,30-JUN-16,Settled,9517265,4444191,8900472
131304,01-OCT-14,30-SEP-15,Settled,6404322,2241696,3693573
131305,01-OCT-14,30-SEP-15,Settled,,7179292,25716580
131307,01-JUL-15,30-JUN-16,Reopened,,5336659,16414481
131308,01-OCT-14,30-SEP-15,Settled,,428583,2707315
131309,01-OCT-14,30-SEP-15,Settled,13716811,5125521,11581776
131310,01-OCT-14,30-SEP-15,Settled,,7277863,15869104
131311,01-OCT-14,30-SEP-15,Settled,24063028,9070254,29549590
131312,01-OCT-14,30-SEP-15,Settled,,8376349,28726436
131313,01-OCT-14,30-SEP-15,Settled,,3047115,16070608
131314,01-DEC-14,30-NOV-15,Settled,,2937564,14160378
131315,01-OCT-14,30-SEP-15,Settled,,4136286,13866038
131316,01-JAN-15,31-DEC-15,Settled,18810776,14042464,16184320
131317,01-JAN-15,31-DEC-15,Settled,,4295595,18495684
131318,01-OCT-14,30-SEP-15,Settled w/Audit,,2384845,14741627
131319,01-OCT-14,30-SEP-15,Settled w/Audit,23694226,14567743,20836975
131320,01-JUL-15,30-JUN-16,Reopened,,6292493,21417523
131321,01-JUL-15,30-JUN-16,Reopened,,6299229,17075142
131322,01-OCT-14,30-SEP-15,Settled w/Audit,14822476,8975228,14543882
131323,01-OCT-14,30-SEP-15,Reopened,,29750447,60798231
131324,01-OCT-14,30-SEP-15,Settled,,519167,5110476
131325,01-JAN-15,31-DEC-15,Settled w/Audit,75292216,60519711,120068086
131326,01-JAN-15,31-DEC-15,Settled w/Audit,,20461012,50635863
131327,01-JAN-15,31-DEC-15,Settled,,23350308,54421079
131328,01-JAN-15,31-DEC-15,Settled,,16421615,43736271
132001,01-OCT-14,30-SEP-15,Settled,14648958,34907122,
132002,01-SEP-15,31-AUG-16,Settled,16941406,42198617,
132003,01-JAN-15,31-DEC-15,Settled,13978150,31168772,
133027,01-JAN-15,31-DEC-15,Settled,9593188,15875557,
134002,01-OCT-14,30-SEP-15,Settled,14998992,61894000,4199000
134009,01-JAN-15,31-DEC-15,Settled,3080857,5159877,
134010,01-JUL-15,30-JUN-16,Settled,21855449,21274212,
134011,01-JAN-15,09-APR-15,Settled,2790749,2837980,
140001,01-JUL-15,30-JUN-16,Settled,64449698,55570056,140058514
140002,01-JAN-15,31-DEC-15,Settled,107942085,173297233,275605421
140007,01-JAN-15,31-DEC-15,Reopened,373983406,1090558200,886626890
140008,01-JUL-15,30-JUN-16,Reopened,104457879,258556080,245224136
140010,01-OCT-14,30-SEP-15,Reopened,1061926262,1586699628,2434133705
140011,01-APR-15,31-MAR-16,Settled,117990542,211506847,339530018
140012,01-JAN-15,31-DEC-15,Reopened,99336846,117613491,256511631
140013,01-JAN-15,31-DEC-15,Settled,78156574,166366600,215805849
140015,01-OCT-14,30-SEP-15,Reopened,230365613,454019861,425778033
140018,01-JUL-15,30-JUN-16,Reopened,243847942,632567339,517806656
140019,01-SEP-15,31-AUG-16,Settled,14927157,4725449,27193834
140026,01-JUL-15,03-JAN-16,Settled,22252039,11787636,44671467
140029,01-JUL-15,30-JUN-16,Reopened,257692650,608669903,984277154
140030,01-JAN-15,31-DEC-15,Settled,267506642,671901857,616613804
140032,01-JUL-15,30-JUN-16,Settled,107596837,122878817,207761358
140033,01-DEC-14,30-NOV-15,Settled,14309403,55032906,49497611
140034,01-JAN-15,31-DEC-15,Settled w/Audit,75538850,93204377,149709265
140040,01-MAY-15,30-APR-16,Reopened,50469681,145068582,213840718
140043,01-MAY-15,30-APR-16,Settled,144074902,172779826,441547533
140046,01-JAN-15,31-DEC-15,Settled w/Audit,129095216,224751649,200121495
140048,01-JAN-15,31-DEC-15,Settled,144505264,314894220,227595252
140049,01-MAY-15,30-APR-16,Reopened,125435641,331689403,369488067
140052,01-NOV-14,30-SEP-15,Reopened,77784920,103685348,232705536
140053,01-JUL-15,30-JUN-16,Reopened,367428654,831171254,735015532
140054,01-OCT-14,30-SEP-15,Reopened,193829725,514285612,599844254
140058,01-OCT-14,30-SEP-15,Settled,72440245,90959511,192630495
140059,01-JUL-15,30-JUN-16,Settled w/Audit,29245340,13804783,62374681
140062,01-JAN-15,31-DEC-15,Settled,325688288,765697217,718681098
140063,01-JUL-15,30-JUN-16,Reopened,97915225,149302715,256018305
140064,01-OCT-14,30-SEP-15,Settled,52048561,104390527,216875876
140065,01-JAN-15,31-JAN-15,Reopened,11230009,25406621,24189344
140065,01-FEB-15,31-DEC-15,Reopened,129810397,271526456,273415450
140067,01-OCT-14,30-SEP-15,Reopened,640108716,2262066824,1417762461
140068,01-APR-15,31-MAR-16,Reopened,47399675,96931163,46198918
140077,01-JAN-15,31-DEC-15,Settled,43166155,18496785,39650290
140080,01-JAN-15,31-DEC-15,Reopened,157971133,442712576,376794454
140082,01-JUN-15,31-MAY-16,Reopened,95336960,274018598,245221462
140083,01-JUL-15,30-JUN-16,Settled,51623416,54668452,25761069
140084,01-DEC-14,30-NOV-15,Settled,132247141,664134190,533226965
140088,01-JUL-15,30-JUN-16,Reopened,1250978987,3071177902,2565173892
140089,01-JUL-15,30-JUN-16,Settled,52516697,32964658,123632853
140091,01-JAN-15,31-DEC-15,Reopened,561538848,1205962367,1476252612
140093,01-JAN-15,31-DEC-15,Settled,84604698,198098153,286472054
140095,01-JUL-15,30-JUN-16,Reopened,90651726,136558601,160999544
140100,01-JUL-15,30-JUN-16,Settled,327372406,230330477,1114572992
140101,01-JAN-15,31-DEC-15,Settled,117692130,137850170,304206068
140103,01-JAN-15,31-DEC-15,Reopened,86658382,116262483,61470427
140110,01-OCT-14,30-SEP-15,Settled,65480277,72033773,164379423
140113,01-JAN-15,31-DEC-15,Reopened,123072561,321632493,294929152
140114,01-OCT-14,30-SEP-15,Reopened,212353640,741824440,633214558
140115,01-JUL-15,30-JUN-16,Reopened,45794249,63480772,72178887
140116,01-JUL-15,30-JUN-16,Settled,258206707,336781063,571690992
140117,01-JAN-15,31-DEC-15,Reopened,256357620,818896132,464390365
140118,01-JAN-15,31-DEC-15,Reopened,103625313,353770502,279817390
140119,01-JUL-15,30-JUN-16,Reopened,920256021,2020211973,1557403988
140120,01-MAY-15,30-APR-16,Settled,64901706,88549635,155286704
140122,01-JAN-15,31-DEC-15,Reopened,222199421,411779053,544055064
140124,01-DEC-14,30-NOV-15,Reopened,774382792,621904555,603542814
140125,01-JAN-15,31-DEC-15,Reopened,80263551,493384739,402135528
140127,01-JAN-15,31-DEC-15,Reopened,132710574,234414268,216748225
140130,01-SEP-15,31-AUG-16,Reopened,244885660,335099113,747386536
140133,01-JUL-15,30-JUN-16,Settled,117403062,336639811,238571727
140135,01-OCT-14,30-SEP-15,Reopened,169354813,241512076,467846111
140137,01-JAN-15,31-DEC-15,Settled,26004798,12270712,53745807
140143,01-OCT-14,30-SEP-15,Settled,60946594,49951555,122726644
140145,01-JUL-15,30-JUN-16,Settled w/Audit,43130900,17653995,99179353
140147,01-OCT-14,30-SEP-15,Settled,37224699,39723483,110796560
