PROVIDER_NUMBER,FYB,FYE,STATUS,C000001_20000_00500,C000001_20000_00600,C000001_20000_00700
104024,01-JUL-14,30-JUN-15,Settled,34438520,36549020,16645193
104026,01-JAN-14,31-DEC-14,Settled,15254044,38626995,5999600
104027,01-JUL-14,30-JUN-15,Settled,7187613,17579673,
104040,01-JUL-14,30-JUN-15,Settled,7116748,10920849,
104057,01-OCT-13,30-SEP-14,Settled,9715112,34059733,5676695
104059,01-JUL-14,30-JUN-15,Settled,4437946,8782376,
104063,01-JAN-14,31-DEC-14,Settled,10586202,33191370,2961215
104065,01-JAN-14,31-DEC-14,Settled,7421319,20129155,
104067,01-JUL-14,30-JUN-15,Settled,74155446,15519434,75390686
104068,01-JUL-14,30-JUN-15,Settled,25065517,28934930,
104069,01-JUL-14,30-JUN-15,Settled,10046150,31020919,4602050
104070,01-JAN-14,31-DEC-14,Settled,9667917,38747460,2451920
104071,01-JUL-14,30-JUN-15,Settled,11202366,38558425,1846905
104072,01-JAN-14,31-DEC-14,Settled,18209122,65160305,4220010
104073,01-NOV-13,31-OCT-14,Settled,11095888,33413100,3269549
104074,01-JAN-14,31-DEC-14,Settled,22766402,41980600,3171800
104075,01-JAN-14,31-DEC-14,Settled,8154911,19596000,1103854
104076,01-JAN-14,31-DEC-14,Settled,11907509,33806349,30000
110001,01-OCT-13,30-SEP-14,Reopened,159264627,326032841,406651158
110002,01-JAN-14,31-DEC-14,Reopened,54888208,81695145,142471179
110003,01-JAN-14,31-DEC-14,Reopened,126326866,164998508,240699032
110004,01-OCT-13,30-SEP-14,Settled,45864810,75455446,118200968
110005,01-OCT-13,30-SEP-14,Reopened,274070922,604061856,626562914
110006,01-JUL-14,30-JUN-15,Reopened,155961229,300132335,333733379
110007,01-AUG-14,31-JUL-15,Reopened,397885398,608970883,775570742
110008,01-OCT-13,30-SEP-14,Reopened,134640113,278344946,370481556
110010,01-SEP-14,31-AUG-15,Reopened,684550702,1425283905,738372443
110011,01-JUL-14,30-JUN-15,Reopened,178619220,278708108,401708451
110015,01-JUL-14,30-JUN-15,Settled,74590996,73136987,176852589
110016,01-OCT-13,30-SEP-14,Settled,134579766,173891360,259947146
110018,01-JAN-14,31-DEC-14,Settled,71175636,92454020,186909054
110023,01-JAN-14,31-DEC-14,Settled,58682677,135497570,238682373
110024,01-JUL-14,30-JUN-15,Settled w/Audit,216533021,394067758,628297535
110025,01-MAY-14,30-APR-15,Settled,193697676,301742664,275529757
110026,01-JUL-14,30-JUN-15,Settled,9628041,7892706,18057281
110027,01-JAN-14,31-DEC-14,Reopened,31375810,24811289,52445690
110028,01-JAN-14,31-DEC-14,Reopened,351352556,756267671,546130136
110029,01-OCT-13,30-SEP-14,Settled,541770282,1337157350,1149059172
110030,01-OCT-13,30-SEP-14,Reopened,92770235,413123663,403267535
110031,01-JAN-14,31-DEC-14,Reopened,99374192,380876227,342485924
110032,01-OCT-13,30-SEP-14,Reopened,42882241,34483621,56615664
110034,01-JUL-14,30-JUN-15,Reopened,535697138,928117818,1062323063
110035,01-JUL-14,30-JUN-15,Settled w/Audit,676167849,1897215697,1506987772
110036,01-JAN-14,31-DEC-14,Reopened,406738235,1128293854,688863612
110038,01-OCT-13,30-SEP-14,Reopened,194457427,279387400,419250592
110039,01-OCT-13,30-SEP-14,Reopened,59958759,157612199,176311035
110040,01-JAN-14,31-DEC-14,Reopened,22997682,26523982,30156901
110041,01-JUL-14,30-JUN-15,Settled,47530905,38591648,68317534
110042,01-JUL-14,30-JUN-15,Reopened,101905950,143511743,324040537
110043,01-JUL-14,30-JUN-15,Reopened,193331401,564518904,279214164
110044,01-AUG-14,31-JUL-15,Settled,55745105,58608225,114151635
110045,01-JAN-14,31-DEC-14,Reopened,33871561,64073889,146597830
110046,01-OCT-13,30-SEP-14,Settled,45101088,101438791,181191530
110050,01-OCT-13,30-SEP-14,Settled,11830269,8423462,38782036
110051,01-MAY-14,30-APR-15,Settled,44091092,39664669,78822771
110054,01-JUL-14,30-JUN-15,Reopened,262546716,529730942,616763567
110064,01-JUL-14,30-JUN-15,Reopened,280560482,428269648,489728752
110069,01-JAN-14,31-DEC-14,Reopened,196681430,290622344,342815106
110071,01-SEP-14,31-AUG-15,Settled,29399194,29536238,31742332
110073,01-AUG-14,31-JUL-15,Settled,20930233,18603584,49253298
110074,01-OCT-13,30-SEP-14,Settled,340591864,686103145,622868078
110075,01-OCT-13,30-SEP-14,Reopened,102379600,276975690,484140613
110076,01-JUL-14,30-JUN-15,Reopened,288246828,516909371,424866495
110078,01-SEP-14,31-AUG-15,Settled w/Audit,540727304,918289437,927904065
110079,01-JAN-14,31-DEC-14,Reopened,643366542,1914881549,1370758199
110082,01-SEP-14,31-AUG-15,Reopened,279382427,609546848,377749191
110083,01-JUL-14,30-JUN-15,Reopened,656376063,1670419733,1328275311
110086,01-SEP-14,31-AUG-15,Settled,20284811,14644205,28698995
110087,01-JUL-14,30-JUN-15,Reopened,574703448,1045443483,1296207046
110089,01-JAN-14,31-DEC-14,Settled,70504696,109925607,153051413
110091,01-OCT-13,30-SEP-14,Settled,110139705,289454156,295337909
110092,01-OCT-13,30-SEP-14,Settled,19111824,20466549,43594442
110095,01-OCT-13,30-SEP-14,Reopened,184245415,321103877,502351964
110100,01-JAN-14,31-DEC-14,Reopened,12024158,5454356,15994342
110101,01-JUL-14,30-JUN-15,Settled,18260404,17035790,23176244
110104,01-JUL-14,30-JUN-15,Settled,53357259,55956565,100399016
110105,01-OCT-13,30-SEP-14,Reopened,72218818,91958410,163225046
110107,01-OCT-13,30-SEP-14,Reopened,521536398,1285647892,809776645
110109,01-JUL-14,30-JUN-15,Settled,22495097,27858882,68685543
110111,01-JAN-14,31-DEC-14,Reopened,14225388,9891974,36135742
110113,01-JUN-14,31-MAY-15,Settled,10088073,4548717,17813134
110115,01-JAN-14,31-DEC-14,Reopened,280926858,1470951124,640005884
110121,01-OCT-13,30-SEP-14,Reopened,20327561,18505385,36765897
110122,01-OCT-13,30-SEP-14,Settled,273348862,398816382,413614501
110124,01-JUL-14,30-JUN-15,Settled,46749425,51918572,80257285
110125,01-MAY-14,30-APR-15,Reopened,73723441,327826253,278303721
110128,01-JUL-14,30-JUN-15,Settled,89597285,137267265,291762183
110129,01-JAN-14,31-DEC-14,Reopened,254310590,392693715,382448337
110130,01-DEC-13,30-NOV-14,Settled,14764153,13330994,22798212
110132,01-APR-14,31-MAR-15,Settled,34130508,35804666,50095425
110135,01-APR-14,31-MAR-15,Settled,22028469,16003387,43385028
110142,01-OCT-13,30-SEP-14,Reopened,13970034,10678662,34029248
110143,01-JUL-14,30-JUN-15,Settled w/Audit,313365187,844874746,635110883
110146,01-MAY-14,30-APR-15,Settled,36970289,32528565,72859992
110150,01-OCT-13,30-SEP-14,Reopened,60790951,76507410,106724779
110153,01-JAN-14,31-DEC-14,Reopened,24156706,28098769,61707652
110161,01-OCT-13,30-SEP-14,Settled,872898619,1446017511,2559933858
110164,01-JUL-14,30-JUN-15,Reopened,150091320,549061814,370016528
110165,01-JUL-14,30-JUN-15,Settled,173624042,342970900,330216657
110168,01-JUL-14,30-JUN-15,Reopened,154107430,565065279,419068073
110177,01-APR-14,31-MAR-15,Reopened,207488382,1218418807,623877887
110183,01-JAN-14,30-OCT-14,Settled,49783411,22967448,114015868
110184,01-JUL-14,30-JUN-15,Settled,112658082,251761052,337017566
110186,01-JUL-14,30-SEP-14,Reopened,8432226,6747476,26617816
110187,01-JUL-14,30-JUN-15,Settled,16949411,22946685,33897640
110189,01-JAN-14,31-DEC-14,Reopened,25967429,46252850,107043592
110190,04-OCT-13,31-DEC-13,Settled,1783500,990207,596200
110190,01-JAN-14,31-DEC-14,Settled,7927365,8161725,2244168
110191,01-JUL-14,30-JUN-15,Settled,203081344,494279049,557953237
110192,01-SEP-14,31-AUG-15,Reopened,150022956,604825014,438223270
110194,01-JUL-14,30-JUN-15,Settled,22656796,20245580,33023737
110198,01-JAN-14,31-DEC-14,Reopened,131444788,533282759,426604471
110200,01-JUL-14,30-JUN-15,Settled,60328245,153353658,41858193
110201,01-JUL-14,30-JUN-15,Reopened,49442615,127222007,152126159
110205,01-JUL-14,30-JUN-15,Settled,21921850,18134779,39247698
110209,01-JAN-14,31-DEC-14,Reopened,16857732,24118630,31602578
110215,01-JUL-14,30-JUN-15,Reopened,219895233,506543644,677593787
110225,01-JUL-14,30-JUN-15,Settled,55403211,93829775,228600640
110226,01-JUL-14,30-JUN-15,Reopened,67001522,87638488,167716918
110229,01-JUL-14,30-JUN-15,Settled,140807865,298259624,425082177
110230,01-SEP-14,31-AUG-15,Settled,108034183,175675401,185260338
110233,01-JUL-14,30-JUN-15,Settled,211454492,118515245,673245553
111300,01-AUG-14,31-JUL-15,Reopened,13589895,8081400,15078832
111302,01-APR-14,31-MAR-15,Settled,,4019966,10867659
111303,01-OCT-13,30-SEP-14,Settled,9147407,5052030,6959303
111304,01-JUL-14,30-JUN-15,Reopened,,9801777,13051471
111305,01-JUL-14,30-JUN-15,Reopened,25737820,20893455,19733387
111306,01-JUL-14,30-JUN-15,Settled,33348155,23561571,78936330
111308,01-JUL-14,30-JUN-15,Reopened,,2096129,10096218
111310,01-OCT-13,30-SEP-14,Settled,,9577578,23476159
111311,01-JAN-14,31-DEC-14,Settled,,3906283,20405449
111312,01-JAN-14,31-DEC-14,Settled,,5094862,16570774
111313,01-OCT-13,30-SEP-14,Reopened,,4958174,20299313
111314,01-OCT-13,30-SEP-14,Reopened,21235336,14696845,18722789
111316,01-JAN-14,31-DEC-14,Settled,11699289,6456064,14382620
111318,01-OCT-13,30-SEP-14,Reopened,,4757638,14332353
111319,01-JAN-14,31-DEC-14,Settled,,13567936,32001387
111320,01-JUL-14,30-JUN-15,Settled,,14404762,84500802
111323,01-JAN-14,31-DEC-14,Reopened,,173624798,157162263
111324,01-MAY-14,30-APR-15,Settled,17191635,15451649,16933671
111325,01-MAY-14,30-APR-15,Settled,,7575932,10896751
111326,01-OCT-13,30-APR-14,Settled,7688025,6735312,5724068
111326,01-MAY-14,30-SEP-14,Settled,5727168,3793663,3538362
111327,01-JUL-14,30-JUN-15,Settled w/Audit,29265633,37103060,30914778
111328,01-AUG-14,31-JUL-15,Reopened,,8385130,22206951
111329,01-JUL-14,30-JUN-15,Reopened,,19468292,45148096
111330,01-JUL-14,05-NOV-14,Reopened,,1567915,20403545
111331,01-OCT-13,30-SEP-14,Reopened,25777209,23728824,28196317
111332,01-OCT-13,30-SEP-14,Reopened,,13014799,15771601
111333,01-OCT-13,30-SEP-14,Settled,,9236519,17591632
111334,01-JAN-14,31-DEC-14,Settled,,14189645,37380487
111335,01-DEC-13,30-NOV-14,Settled,35467489,33420299,79000971
111336,01-JAN-14,31-DEC-14,Settled,,7298048,18560081
112000,01-JUL-14,31-DEC-14,Settled,4345533,5461214,
112003,01-APR-14,31-MAR-15,Settled,137148269,226690886,101213628
112004,01-SEP-14,31-AUG-15,Reopened,22658596,105038023,
112005,01-JUL-14,31-AUG-14,Settled,1591296,3681165,
112005,01-SEP-14,31-AUG-15,Settled,10942263,32741631,
112006,01-JUL-14,30-JUN-15,Settled,18431580,46218309,34846
112007,01-JUL-14,30-JUN-15,Settled,49477533,72870480,119037108
112009,01-JAN-14,31-DEC-14,Reopened,13006377,38184018,
112010,01-JAN-14,31-AUG-14,Settled,10845926,49788957,
112010,01-SEP-14,31-AUG-15,Reopened,17140205,82996304,
112011,01-MAY-14,30-APR-15,Settled,13737650,47482103,
112012,01-JAN-14,31-DEC-14,Settled,12589831,33264263,
112013,01-APR-14,31-MAR-15,Settled,33435725,104425388,
112014,01-MAR-14,28-FEB-15,Settled,12218298,61195254,
112015,01-JUL-14,30-JUN-15,Settled,10766315,27677442,
112016,01-NOV-13,31-OCT-14,Settled,23668418,104410853,
112017,01-JAN-14,31-DEC-14,Settled,15537334,49855006,
113028,01-JUL-14,30-JUN-15,Settled,9403255,14796180,
113029,01-OCT-13,30-SEP-14,Settled,13370000,29052066,3711714
113030,01-APR-14,31-MAR-15,Settled,15617749,27469013,2042580
113031,29-JUL-14,31-AUG-14,Settled,2808441,6378935,1123099
113031,01-SEP-14,31-AUG-15,Settled,19395010,45648779,8263836
113300,01-JAN-14,31-DEC-14,Reopened,,836811472,387306021
113301,01-JAN-14,31-DEC-14,Settled,,575605297,408997250
114004,01-JAN-14,31-DEC-14,Settled,11839109,35795872,3644712
114008,01-JAN-14,31-DEC-14,Settled,21579270,47337028,1711750
114010,01-JAN-14,31-DEC-14,Settled,32024391,85037300,11640279
114012,01-SEP-14,31-AUG-15,Settled,28466708,34483594,19178717
114013,01-JUL-14,30-JUN-15,Settled,12462355,11658499,
114016,01-JAN-14,31-DEC-14,Settled,9717484,30379050,
114019,01-JUL-14,30-JUN-15,Settled,34214729,32293064,
114028,01-JUL-14,30-JUN-15,Reopened,23368384,42217244,
114029,01-JUL-14,30-JUN-15,Settled,16569164,18897166,
114032,01-JAN-14,31-DEC-14,Settled,20616459,65833914,7241738
114035,01-JAN-14,31-DEC-14,Settled,20674978,62208520,6232550
114036,01-JAN-14,31-DEC-14,Settled,7974301,18679400,3023546
120001,01-JUL-14,30-JUN-15,Reopened,739368212,1267623995,721508125
120002,01-JUL-14,30-JUN-15,Settled,242517677,331608634,175686226
120004,01-JUL-14,30-JUN-15,Reopened,48335471,61035723,51231335
120005,01-JUL-14,30-JUN-15,Reopened,164043934,193377650,155358281
120006,01-JAN-14,31-DEC-14,Settled,125615293,236375300,157699627
120007,01-JUL-14,30-JUN-15,Reopened,133275447,216366503,133737075
120011,01-JAN-14,31-DEC-14,Reopened,327491705,3279105,9272661
120014,01-JUL-14,30-JUN-15,Settled,89117481,123284033,175795380
120019,01-JUL-14,30-JUN-15,Settled,79724583,83985033,80072949
120022,01-JUL-14,30-JUN-15,Reopened,309851733,440357905,526040604
120026,01-JUL-14,30-JUN-15,Settled,186939727,318640544,309309642
120028,01-JAN-14,30-JUN-14,Settled,25045086,25237518,43344102
120028,01-JUL-14,30-JUN-15,Reopened,47303607,44260365,77292856
121300,01-JUL-14,30-JUN-15,Settled,32795574,19132762,21586661
121301,01-JUL-14,30-JUN-15,Settled,8331526,3364679,5162745
121302,01-JUL-14,30-JUN-15,Settled,8184788,5589747,2906805
121303,01-JUL-14,30-JUN-15,Settled,,1321709,11661930
121304,01-JUL-14,30-JUN-15,Reopened,12252214,10797170,13256495
121305,01-JUL-14,30-JUN-15,Settled,5475954,2468777,3088392
121306,01-JUL-14,30-JUN-15,Settled,16558799,12657250,6729743
121307,01-JUL-14,30-JUN-15,Settled,15398684,14739692,4164643
121308,01-JUL-14,30-JUN-15,Settled,22873563,19501152,4273977
122001,01-JUL-14,30-JUN-15,Settled,20704322,20799957,26368
123025,01-OCT-13,30-SEP-14,Settled,35791598,42517711,6697245
123300,01-JUL-14,30-JUN-15,Settled,,556234208,250382896
124001,01-JAN-14,31-DEC-14,Settled,8981609,15239475,566129
130002,01-OCT-13,30-SEP-14,Reopened,212035805,251079783,272358914
130003,01-JUL-14,30-JUN-15,Settled,114737130,146851678,176463676
130006,01-OCT-13,30-SEP-14,Reopened,857638161,964600703,1035635133
130007,01-JUL-14,30-JUN-15,Reopened,423736586,634831236,591987702
130013,01-JUL-14,30-JUN-15,Reopened,87015898,120455520,158765282
130014,01-OCT-13,30-SEP-14,Reopened,70654707,141959342,163678844
130018,01-OCT-13,30-SEP-14,Reopened,175205108,490277372,274111395
130025,01-OCT-13,30-SEP-14,Settled,49620265,23165523,58753346
130028,01-JAN-14,31-DEC-14,Settled,177316154,295360374,300921436
130049,01-JAN-14,31-DEC-14,Reopened,292866250,380465920,433164570
130063,01-JAN-14,31-DEC-14,Settled,24888530,22075903,64769465
130065,01-JAN-14,31-DEC-14,Settled,99524214,50696520,196233143
130066,01-JAN-14,31-DEC-14,Reopened,34192053,44231563,53190481
131301,01-JAN-14,31-DEC-14,Settled,10673759,4095786,9769439
131302,01-OCT-13,30-SEP-14,Settled,,6766785,16517328
131303,01-JUL-14,30-JUN-15,Settled,8466198,3507643,7420003
131304,01-OCT-13,30-SEP-14,Settled,6307377,2191812,3401633
131305,01-OCT-13,30-SEP-14,Reopened,,5702641,19257623
131307,01-JUL-14,30-JUN-15,Settled,,5470191,13930732
131308,01-OCT-13,30-SEP-14,Settled,,392704,2507379
131309,01-OCT-13,30-SEP-14,Settled,11957547,5851383,10051370
131310,01-OCT-13,30-SEP-14,Settled,,6755740,15758079
131311,01-OCT-13,30-SEP-14,Settled,21877436,8275262,30248328
131312,01-OCT-13,30-SEP-14,Reopened,,7061363,23353630
131313,01-OCT-13,30-SEP-14,Settled,,2838275,14760881
131314,01-DEC-13,30-NOV-14,Settled,,2882975,13845204
131315,01-OCT-13,30-SEP-14,Settled,,3019094,11937394
131316,01-JAN-14,31-DEC-14,Settled,18060481,12359477,17749032
131317,01-JAN-14,31-DEC-14,Settled,,3488581,17360840
131318,01-OCT-13,30-SEP-14,Settled,,2552261,14239433
131319,01-OCT-13,30-SEP-14,Settled,22561797,12769731,21479260
131320,01-JUL-14,30-JUN-15,Reopened,,6645150,21675617
131321,01-JUL-14,30-JUN-15,Reopened,,6089359,15589956
131322,01-OCT-13,30-SEP-14,Settled,13596387,9272741,11302449
131323,01-OCT-13,30-SEP-14,Reopened,,23509806,48684081
131324,01-OCT-13,30-SEP-14,Settled,,594297,6339184
131325,01-JAN-14,31-DEC-14,Settled,72170367,54673849,113505607
131326,01-JAN-14,31-DEC-14,Settled,,22729886,47303528
131327,01-JAN-14,31-DEC-14,Settled,,22238153,49388924
131328,01-JAN-14,31-DEC-14,Settled,,18243345,41412406
132001,01-OCT-13,30-SEP-14,Settled,16492483,40402306,2380
132002,01-SEP-14,31-AUG-15,Settled,16731518,38460310,
132003,01-JAN-14,31-DEC-14,Settled,14004876,34480852,33093
133025,01-JUN-14,30-SEP-14,Settled,14248492,5548973,13432312
133027,31-JAN-14,31-DEC-14,Settled,7451299,12223967,
134002,01-OCT-13,30-SEP-14,Settled,14505907,60936000,4679750
134009,01-JAN-14,31-DEC-14,Settled,3132935,4039596,
134010,01-JUL-14,30-JUN-15,Settled,21791585,18786990,
134011,01-JAN-14,31-DEC-14,Settled,9129878,9373479,
134014,01-JAN-14,19-DEC-14,Settled,4062648,5879215,
140001,01-JUL-14,30-JUN-15,Reopened,60851569,53125737,127138708
140002,01-JAN-14,31-DEC-14,Settled,105367702,166019178,252091655
140007,01-JAN-14,31-DEC-14,Reopened,347702818,1076594823,835466007
140008,01-JUL-14,30-JUN-15,Reopened,109461878,274324821,268462469
140010,01-OCT-13,30-SEP-14,Reopened,1104303729,1581450627,2348311998
140011,01-APR-14,31-MAR-15,Settled w/Audit,111599223,195190847,301053941
140012,01-JAN-14,31-DEC-14,Reopened,99749502,113648292,251715895
140013,01-JAN-14,31-DEC-14,Settled,88027922,160943810,186302375
140015,01-OCT-13,30-SEP-14,Reopened,203468091,399993220,384223201
140018,01-JUL-14,30-JUN-15,Reopened,238658550,624630075,475934875
140019,01-SEP-14,31-AUG-15,Settled,14909729,5188549,25534103
140026,01-JUL-14,30-JUN-15,Settled,35192886,35773542,95073981
140029,01-JUL-14,30-JUN-15,Reopened,242648126,620965437,935853434
140030,01-JAN-14,31-DEC-14,Settled,276836168,669856153,595938239
140032,01-JUL-14,30-JUN-15,Settled,98220883,112107868,210909662
140033,01-DEC-13,30-NOV-14,Settled,15345454,53175252,42519212
140034,01-JAN-14,31-DEC-14,Reopened,71196722,89388507,152222264
140040,01-MAY-14,30-APR-15,Reopened,51442761,151166797,209729823
140043,01-MAY-14,30-APR-15,Settled,143741213,167912442,400419203
140046,01-JAN-14,31-DEC-14,Settled,136614389,203474804,178677506
140048,01-JAN-14,31-DEC-14,Settled,142525641,325176809,224759239
140049,01-MAY-14,30-APR-15,Reopened,122009791,349817986,362448647
140052,01-JAN-14,31-OCT-14,Reopened,59407584,100833494,210040682
140053,01-JUL-14,30-JUN-15,Reopened,344883913,796564463,691580319
140054,01-OCT-13,30-SEP-14,Reopened,191703604,484582988,553766309
140058,01-OCT-13,30-SEP-14,Settled,72169792,77693320,174422615
140059,01-JUL-14,30-JUN-15,Settled,24670070,14188810,52311999
140062,01-JAN-14,31-DEC-14,Settled,305627653,737196882,632726816
140063,01-JUL-14,30-JUN-15,Reopened,90799203,149499847,235812199
140064,01-OCT-13,30-SEP-14,Reopened,52152795,104040444,205026526
140065,01-NOV-13,31-DEC-14,Settled,161350035,335031767,336846336
140067,01-OCT-13,30-SEP-14,Reopened,633495869,2001088464,1328498352
140068,01-APR-14,31-MAR-15,Settled,43523019,94221864,40132021
140077,01-JAN-14,31-DEC-14,Settled,43960838,19293354,36053620
140080,01-JAN-14,31-DEC-14,Reopened,125973441,425187886,286634764
140082,01-JUN-14,31-MAY-15,Reopened,97205221,269508997,238138374
140083,01-JUL-14,30-JUN-15,Reopened,46428188,41885227,17609551
140084,01-DEC-13,30-NOV-14,Reopened,128665161,627391356,468268312
140088,01-JUL-14,30-JUN-15,Reopened,1177089067,2828756367,2311006325
140089,01-JUL-14,30-JUN-15,Reopened,50120774,30061995,108942580
140091,01-JAN-14,31-DEC-14,Reopened,479803612,1130742897,1235781873
140093,01-JAN-14,31-DEC-14,Settled,86778253,214386805,283318214
140095,01-JUL-14,30-JUN-15,Reopened,85975838,142843783,166320861
140100,01-JUL-14,30-JUN-15,Settled,296747825,224324047,1009707936
140101,01-JAN-14,31-DEC-14,Settled,101289692,125174227,276290088
140103,01-JAN-14,31-DEC-14,Reopened,76794575,120898015,56651183
140110,01-OCT-13,30-SEP-14,Reopened,62122188,61646819,141065289
140113,01-JAN-14,31-DEC-14,Reopened,115692684,311599618,274655039
140114,01-OCT-13,30-SEP-14,Reopened,215604662,763526563,591736639
140115,01-JUL-14,30-JUN-15,Settled,45132393,65444629,67363007
140116,01-JUL-14,30-JUN-15,Reopened,210357471,314703399,406146427
140117,01-JAN-14,31-DEC-14,Reopened,248393633,764029694,469146430
140118,01-JAN-14,31-DEC-14,Settled,108644236,322624667,265202977
140119,01-JUL-14,30-JUN-15,Reopened,862809326,1975347702,1422188806
140120,01-MAY-14,30-APR-15,Settled,56487454,100085487,163767458
140122,01-JAN-14,31-DEC-14,Reopened,228489393,425476986,515498877
140124,01-DEC-13,30-NOV-14,Settled,700703516,586036444,582116241
140125,01-JAN-14,31-DEC-14,Reopened,83834740,459707633,353827263
140127,01-JAN-14,31-DEC-14,Reopened,128323879,236917968,214825316
140130,01-SEP-14,31-AUG-15,Reopened,215368532,307593548,672047161
140133,01-JUL-14,30-JUN-15,Reopened,108492085,319970862,195301917
140135,01-OCT-13,30-SEP-14,Reopened,161977864,243555372,482297793
140137,01-JAN-14,31-DEC-14,Reopened,26908738,12486044,54807612
140143,01-OCT-13,30-SEP-14,Settled,57750372,50861683,113097263
140145,01-JUL-14,30-JUN-15,Settled,40814698,19853148,85095105
140147,01-OCT-13,30-SEP-14,Settled,35166608,45341859,88862748
140148,01-OCT-13,30-SEP-14,Reopened,426132905,947832702,843988046
140150,01-JUL-14,30-JUN-15,Settled,683045593,1051411160,1117098534
140155,01-JAN-14,31-DEC-14,Settled w/Audit,109540147,262972490,354052563
140158,01-JUL-14,30-JUN-15,Reopened,209315702,341941018,328774606
140160,01-JAN-14,31-DEC-14,Settled,92432452,121318048,253154726
140161,01-OCT-13,30-SEP-14,Reopened,31670172,30908039,114792432
140162,01-OCT-13,30-SEP-14,Reopened,95584763,259259030,270791244
140164,01-APR-14,31-MAR-15,Reopened,191505711,332171142,391537934
140166,01-JUL-14,30-JUN-15,Reopened,106329950,226057780,297192155
140167,01-OCT-13,30-SEP-14,Settled,29752308,14960723,57189282
140172,01-JAN-14,31-DEC-14,Reopened,222991867,417180156,500747095
140174,01-JAN-14,31-DEC-14,Settled,161429577,456748340,489493782
140176,01-JUL-14,30-JUN-15,Settled,104689944,126357587,223553097
140177,01-APR-14,31-MAR-15,Reopened,75563356,175615622,99481287
140179,01-JUL-14,30-JUN-15,Reopened,176473923,475827014,472175732
140180,01-JAN-14,31-DEC-14,Reopened,248681291,735048845,436165717
140181,01-JAN-14,31-DEC-14,Settled,41731698,92178153,26354661
140182,01-JAN-14,31-DEC-14,Reopened,293052085,736577945,587720686
140184,01-MAY-14,30-APR-15,Reopened,69649716,279101441,276902232
140185,01-JAN-14,31-DEC-14,Settled w/Audit,223840259,549925448,540724596
140186,01-JAN-14,31-DEC-14,Reopened,196595368,313804245,495269167
140187,01-JUL-14,30-JUN-15,Reopened,139493185,303393334,320499263
140189,01-JUL-14,30-JUN-15,Reopened,151442201,165948261,416103524
140191,01-OCT-13,30-SEP-14,Reopened,277349809,443717896,708294058
140197,01-OCT-13,30-SEP-14,Settled w/Audit,35772553,47045701,16868836
140200,01-JUL-14,30-JUN-15,Reopened,386200836,880968983,878179383
140202,01-JAN-14,31-DEC-14,Reopened,264975767,820245035,650594986
140206,01-OCT-13,30-SEP-14,Reopened,84248070,163741660,119781130
140208,01-JAN-14,31-DEC-14,Reopened,804676532,2065974610,858074868
140209,01-JAN-14,31-DEC-14,Reopened,268553797,538337057,677103470
140210,01-JUL-14,30-JUN-15,Settled,41872840,41138166,94002305
140211,01-JUL-14,31-AUG-14,Reopened,35921183,61153230,91675591
140211,01-SEP-14,31-AUG-15,Settled,266142798,414048472,632642077
140213,01-OCT-13,30-SEP-14,Reopened,297810640,513503419,537895375
140217,01-JAN-14,31-DEC-14,Settled w/Audit,137727945,395174652,310901486
140223,01-JAN-14,31-DEC-14,Reopened,553987001,1278807097,801200102
140224,01-JAN-14,31-DEC-14,Reopened,158699751,476608891,305900329
140228,01-JUN-14,31-MAY-15,Reopened,323605754,763144706,987652348
140231,01-JUL-14,30-JUN-15,Reopened,484289010,988274145,1438726287
140233,01-OCT-13,30-SEP-14,Reopened,262096071,546397081,593149080
140234,01-JUL-14,30-JUN-15,Settled,52043425,53120719,146050797
140239,01-JAN-14,31-DEC-14,Reopened,288472043,573517776,390420286
140240,01-JUL-14,30-JUN-15,Reopened,58155247,203399519,108985768
140242,01-JUL-14,31-AUG-14,Reopened,114238383,249706690,290729442
140242,01-SEP-14,31-AUG-15,Settled,672606499,1435640742,1893129659
140250,01-JAN-14,31-DEC-14,Reopened,191876642,417783316,401361384
140251,01-JAN-14,31-DEC-14,Reopened,107488248,386139897,226559352
140252,01-OCT-13,30-SEP-14,Settled,381861417,686179790,883347604
140258,01-JUL-14,30-JUN-15,Reopened,411349235,994458662,972555265
140275,01-JUL-14,30-JUN-15,Settled,70254845,89431146,118567796
140276,01-JUL-14,30-JUN-15,Reopened,783989725,1385536330,1384127774
140280,01-JAN-14,31-DEC-14,Reopened,225340600,358528845,438758666
140281,01-SEP-14,31-AUG-15,Reopened,1090593174,2435218240,2495742774
140286,01-MAY-14,30-APR-15,Reopened,129283079,197419907,279708433
140288,01-JAN-14,31-DEC-14,Settled w/Audit,301814483,729093548,521087785
140289,01-JAN-14,31-DEC-14,Reopened,100764276,156976303,265207170
140290,01-JUL-14,30-JUN-15,Settled w/Audit,311624899,764339190,716021807
140291,01-JAN-14,31-DEC-14,Settled,218775067,369923288,433607190
140292,01-JAN-14,31-DEC-14,Settled,64714440,127449870,112008421
140294,01-JAN-14,31-DEC-14,Reopened,30736384,47448509,134380502
140300,01-DEC-13,30-NOV-14,Reopened,66690825,18366171,58701958
140304,01-JAN-14,31-DEC-14,Settled,97167411,158549109,272535330
141300,01-SEP-14,31-AUG-15,Settled,,1603360,13521717
141301,01-JUL-14,30-JUN-15,Settled,,7498099,45883462
141302,01-OCT-13,30-SEP-14,Settled,18790751,7110824,15885173
141303,01-MAY-14,30-APR-15,Reopened,,3488692,21564249
