Year,GEOID,Total Population,Labor Force,Unemployed,Median Income
2017,26155,68446,55534,1225,53361
2017,26159,75353,59571,1859,52971
2017,26161,367627,306741,7160,70286
2017,26163,1753616,1387317,75899,45135
2017,27003,351373,276992,5996,79169
2017,27013,66973,55854,1567,56716
2017,27019,102119,77784,1133,101271
2017,27037,421751,329469,9730,80832
2017,27053,1252024,1005901,26889,74592
2017,27109,154930,120966,2383,77270
2017,27123,547974,433055,13406,61962
2017,27131,65968,53193,1094,64014
2017,27137,200000,166667,5351,52890
2017,27139,145827,110784,2371,98538
2017,27141,94570,73521,1156,87756
2017,27145,157822,124869,4161,63271
2017,27163,256348,200426,3626,91866
2017,27171,134286,100773,2863,79931
2017,28033,178751,138609,3356,66440
2017,28035,75471,59701,2885,42389
2017,28047,205027,161210,10552,47365
2017,28049,239497,187151,11000,45658
2017,28059,142152,113303,5142,48284
2017,28067,67930,53100,1333,39310
2017,28075,76155,59934,996,46983
2017,28081,84933,65372,1596,55886
2017,28089,104618,81236,2184,68336
2017,28121,152080,120798,2839,66054
2017,29019,178271,146807,4747,51340
2017,29021,89065,70910,2310,46052
2017,29031,78161,63641,1879,51140
2017,29037,103724,80836,2161,64595
2017,29043,85432,66593,867,59161
2017,29047,242874,190748,5898,66938
2017,29051,76708,61369,1249,52609
2017,29071,103330,82806,2628,55290
2017,17115,105801,84689,5023,51970
2017,17119,265428,213594,7701,57890
2017,17143,183011,144107,7775,53843
2017,17161,144808,116667,4575,51711
2017,17163,262479,207321,8148,51670
2017,17167,196452,157531,5587,61542
2017,17179,133526,106591,3500,60306
2017,17183,77909,60732,2058,42345
2017,17197,692661,539773,17449,82196
2017,17199,67328,54033,2047,50408
2017,17201,284778,226766,14335,53337
2017,18003,372877,287240,9864,52484
2017,18005,82040,64717,1422,61533
2017,18011,65875,50890,1005,81785
2017,18019,116973,93597,2760,52036
2017,18035,115184,97259,3308,41255
2017,18039,205032,154634,4010,58960
2017,18043,77071,60814,1533,60690
2017,18053,66491,53943,1889,44768
2017,18057,323747,243390,4969,93604
2017,18059,74985,59051,836,70473
2017,18063,163685,127427,3132,70991
2017,18067,82363,65726,1464,49346
2017,18081,153897,120375,2624,70339
2017,18085,79206,62373,1763,63463
2017,18089,485640,385861,16908,54981
2017,18091,110029,88879,3035,50736
2017,18095,129498,104854,3633,43060
2017,18097,950082,738907,30513,47344
2017,18105,146986,126445,4601,48713
2017,18109,69713,55775,1227,60946
2017,18127,168404,135332,3419,65747
2017,18141,270434,213691,5628,52106
2017,18157,190587,154489,3808,52183
2017,18163,181616,146788,3694,46681
2017,18167,107516,87998,3541,41125
2017,18177,66185,53711,1000,45017
2017,19013,132648,106890,3749,49779
2017,19049,87235,65335,1262,88561
2017,19061,97041,77102,1816,61497
2017,19103,149210,121741,2654,61011
2017,19113,224115,177606,4935,63149
2017,19153,481830,374505,8779,65995
2017,19155,93386,73613,2072,58633
2017,19163,172509,136729,3555,58129
2017,19169,97502,83441,1331,60351
2017,19193,102429,78168,2459,55273
2017,20015,66878,51603,1328,64149
2017,20045,120793,101081,2748,55646
2017,20091,591178,461557,9745,82855
2017,20103,81095,63776,2159,70920
2017,20161,74172,62696,1146,50067
2017,20173,513687,395120,15055,53923
2017,20177,178187,141047,3871,57095
2017,20209,165288,123642,5532,46310
2017,21015,130728,101019,2833,78415
2017,21029,80246,64423,1703,62319
2017,21037,92488,75808,1620,61379
2017,21047,70416,53029,1162,43940
2017,21059,100374,78413,1909,49507
2017,21067,321959,260333,8900,56137
2017,21093,108071,84262,2223,51167
2017,21111,771158,617689,22931,55044
2017,21117,165399,130019,3848,58595
2017,21145,65385,51985,1379,49436
2017,21151,91226,74481,2771,50893
2017,21185,66415,50308,865,96576
2017,21227,128845,102417,2875,48962
2017,22005,122948,94250,4129,70561
2017,22015,127634,99218,3364,49038
2017,22017,246581,193032,8648,36165
2017,22019,202445,157001,5655,52319
2017,22033,446268,357046,15620,55326
2017,22045,72176,54378,4157,40019
2017,22051,439036,353498,11107,51494
2017,22055,242485,190356,6417,52265
2017,22057,98426,78172,1946,52283
2017,22063,138228,106893,3444,60471
2017,22071,393292,321971,13250,36999
2017,22073,155874,122244,2739,40161
2017,22079,131648,102447,4427,41646
2017,22097,83497,63695,1898,34462
2017,22103,256327,200427,5573,67396
2017,22105,132497,103037,4663,44861
2017,22109,112086,87759,4067,42857
2017,23001,107651,87169,2857,48286
2017,23003,67653,56796,1211,43015
2017,23005,292500,243814,6474,71975
2017,23011,121821,101225,3256,53073
2017,23019,151957,128145,2955,50349
2017,29077,289805,235107,5499,45117
2017,29095,698895,549954,16341,52552
2017,29097,120217,92863,3377,47981
2017,29099,223810,177765,5752,62228
2017,29165,101187,80050,1421,74646
2017,29183,395504,313326,5685,81594
2017,29187,66705,54575,1558,39288
2017,29189,996726,803336,26118,64784
2017,29510,308626,255283,11745,41441
2017,30013,81654,65260,1570,47713
2017,30029,100000,81005,1283,59735
2017,30031,107810,88579,1444,60901
2017,30049,67773,55013,703,60404
2017,30063,117441,97619,2399,54311
2017,30111,158980,125074,3000,58156
2017,31055,561620,433584,12015,61531
2017,31109,314358,249636,6737,59306
2017,31153,181439,137374,2914,80694
2017,32003,2204079,1746061,68161,57189
2017,32031,460587,371200,11968,61498
2017,33005,75960,64253,1297,61257
2017,33009,89386,76497,2290,64420
2017,33011,409697,336269,9410,78769
2017,33013,149216,124854,2777,70764
2017,33015,306363,254016,6397,89451
2017,33017,128613,107804,3015,71057
2017,34001,269918,219723,11907,61777
2017,34003,948406,771691,19754,94107
2017,34005,448596,366572,11948,87673
2017,34007,510719,408012,17485,66196
2017,34009,93553,79399,3122,66953
2017,34011,152538,121146,7032,52627
2017,34013,808285,637804,32354,60430
2017,34015,292206,236494,9323,86496
2017,34017,691643,566226,17656,67154
2017,34019,125059,104291,2546,112038
2017,34021,374733,303952,10912,79173
2017,34023,842798,681751,20862,85337
2017,34025,626351,509414,17039,98270
2017,34027,499693,407579,10191,114732
2017,34029,597943,471328,14516,71081
2017,34031,512607,404002,12361,64233
2017,34033,62792,50992,1815,61250
2017,34035,335432,271384,7042,112153
2017,34037,141682,117645,4231,90026
2017,34039,563892,447229,17673,77326
2017,34041,106798,88716,3041,80657
2017,35001,676773,544374,16877,51005
2017,35005,64866,49487,1573,44899
2017,35013,215579,167854,7517,37144
2017,35025,68759,50561,1990,55952
2017,35031,72564,53936,4146,31565
2017,35035,65817,52255,2564,43887
2017,35043,142507,112272,3744,54296
2017,35045,126926,95998,4600,45942
2017,35049,148750,125415,3087,58821
2017,35061,75940,60820,2088,47409
2017,36001,309612,258431,8020,66204
2017,36005,1471160,1147618,75522,37397
2017,36007,193639,160796,6399,47758
2017,36009,77348,62288,1920,48484
2017,36011,77603,64581,1612,56599
2017,36013,129046,105976,3585,46079
2017,36015,85557,69136,2395,51194
2017,36019,80980,68057,1486,58234
2017,36027,295568,246475,6391,77915
2017,36029,925528,759564,22239,55604
2017,36045,114187,89798,2394,47101
2017,36047,2648771,2102940,85948,56942
2017,36051,63799,54307,1415,55931
2017,36053,70965,58763,1166,57069
2017,36055,747642,609287,21711,57561
2017,36059,1369514,1110903,24111,108133
2017,36061,1664727,1448507,52317,85071
2017,36063,211328,174055,5298,54743
2017,36065,231332,187750,4784,53902
2017,36067,465398,378377,13876,57652
2017,36069,109899,90332,1869,66004
2017,36071,382226,296371,8336,79311
2017,36075,118478,96763,4365,53406
2017,36079,99323,82653,2840,99479
2017,36081,2358582,1933721,64282,64509
2017,36083,159722,131980,4207,64050
2017,36085,479458,387287,9906,79201
2017,36087,328868,246943,7424,88726
2017,36089,109623,90442,3165,50325
2017,36091,229869,190032,3769,83726
2017,36093,155565,126603,7879,62514
2017,36101,96281,78151,2576,50930
2017,36103,1492953,1215663,30969,94750
2017,36105,75485,61812,3657,55309
2017,36109,104802,92037,1750,56672
2017,36111,179417,151417,4892,63621
2017,36113,64532,54722,1496,60541
2017,36117,90670,73716,2108,51326
2017,36119,980244,789780,26347,90578
2017,37001,162391,129649,3948,45150
2017,37019,130897,113002,3178,56181
2017,37021,257607,215950,3894,50040
2017,37023,89293,74830,2283,40274
2017,37025,206872,159478,5430,61490
2017,37027,81981,67124,1578,45033
2017,37031,68881,58066,1329,52807
2017,37035,157974,127409,5301,53539
2017,37037,71472,58321,1531,57770
2017,37045,97334,78508,2361,37205
2017,37049,102578,81515,3092,51789
2017,37051,332546,258500,10690,43759
2017,37057,165466,133204,5623,46802
2017,37063,311640,252684,8175,59891
2017,37067,376320,300411,8429,50185
2017,37069,66168,53492,2011,54825
2017,37071,220182,176210,6715,49670
2017,37081,526953,423994,16517,52098
2017,37085,132754,100794,4342,51479
2017,37089,115708,96815,1802,51078
2017,37097,175711,139975,4173,55690
2017,37101,196708,151642,4252,58111
2017,37109,82403,67038,1571,54361
2017,37119,1076837,847519,25352,65588
2017,37125,97264,79244,2049,64184
2017,37127,93991,75880,2202,47289
2017,37129,227198,189929,5637,52674
2017,37133,193893,150264,5416,49883
2017,37135,144946,119597,2355,69940
2017,37147,179042,145071,6920,45849
2017,37151,143282,115828,3855,43154
2017,37155,132606,103530,3477,32729
2017,37157,90949,74393,2078,48196
2017,37159,140644,113325,4425,47396
2017,37161,66551,54232,1912,40570
2017,37171,72224,58891,1321,42438
2017,37179,231366,177619,4621,77691
2017,37183,1072203,841171,20637,77318
2017,37191,124172,99129,3501,44347
2017,37193,68576,55789,998,40995
2017,37195,81671,64887,3918,45960
2017,38015,95030,74870,773,69193
2017,38017,177787,142360,3093,64704
2017,38035,70795,57772,1976,47496
2017,38101,68946,54176,1703,64742
2017,39003,103198,82005,2814,51542
2017,39007,97807,79051,3218,44173
2017,39009,66597,58173,1776,44247
2017,39013,68029,56694,1219,54253
2017,39017,380604,300851,8484,64023
2017,39023,134557,107784,4441,46665
2017,39025,204214,162179,4514,65632
2017,39029,103077,84431,2572,41818
2017,39035,1248514,1018592,46743,46784
2017,39041,200464,152395,3052,106933
2017,39043,74817,61330,1206,54958
2017,39045,154733,122582,3240,67310
2017,39049,1291981,1020455,31596,59227
2017,39055,93918,75597,1098,82741
2017,39057,166752,136322,3940,67923
2017,39061,813822,646178,19674,55048
2017,39063,75754,60451,1810,51360
2017,39081,66359,54424,2154,43675
2017,39085,230117,189709,5499,59618
2017,39089,173448,138646,3225,62883
2017,39093,307924,249363,6946,54932
2017,39095,430887,343215,16955,47308
2017,39099,229796,189071,8515,43389
2017,39101,64967,52782,1623,44766
2017,39103,178371,143370,2709,71360
2017,39109,105122,83805,2529,60910
2017,39113,531542,428778,17190,47755
2017,39119,86149,68623,1819,43113
2017,39133,162277,135538,4571,59402
2017,39139,120589,97714,2817,46032
2017,39141,77313,62580,2146,50713
2017,39145,75929,61231,1533,43367
2017,39151,372542,302473,11065,50984
2017,39153,541228,440535,14818,55419
2017,39155,200380,164596,4602,46201
2017,39157,92297,73662,2060,51386
2017,39165,228882,179365,4177,84130
2017,39169,116038,91552,2958,55899
2017,39173,130492,107434,2920,60382
2017,40017,139926,107818,2651,74720
2017,40027,279641,225058,5534,61213
2017,40031,121526,95482,5141,51059
2017,40037,71704,56605,1359,46877
2017,40101,69086,54016,1681,36342
2017,40109,787958,605770,19140,51323
2017,40119,81575,66654,889,36914
2017,40125,72226,57525,1569,48744
2017,40131,91444,72373,2528,60735
2017,40143,646266,499172,19245,52441
2017,40145,78657,61970,2412,57823
2017,41003,90951,77794,1778,60260
2017,41005,412672,334250,8103,79878
2017,41017,186875,152493,4904,66273
2017,41019,109405,91196,2182,47746
2017,41029,217479,177435,5891,51409
2017,41033,86352,71405,2243,44426
2017,41035,66935,54513,1525,38916
2017,41039,374748,313676,12130,50654
2017,41043,125047,99806,5187,51541
2017,41047,341286,265454,7563,56354
2017,41051,807555,669976,22042,63974
2017,41053,83696,66793,2052,55428
2017,41059,76985,59727,1577,52288
2017,41067,588957,466772,14110,80946
2017,41071,105722,84523,1723,64104
2017,42001,102336,84337,2085,63107
2017,42003,1223048,1019492,32820,58625
2017,42005,65642,54826,1684,45949
2017,42007,166140,137244,4628,54923
2017,42011,417854,335342,13439,61058
2017,42013,123457,101318,3081,45957
2017,42017,628341,514739,12857,84749
2017,42019,187108,153547,3807,68934
2017,42021,133054,110580,3481,46598
2017,42025,63853,52795,2123,49647
2017,42027,162660,141732,3269,55895
2017,42029,519293,415193,12249,96656
2017,42033,79685,66593,3620,48581
2017,42037,65932,55292,1391,51726
2017,42039,86159,70784,2614,50657
2017,42041,250066,204970,3922,69301
2017,42043,275710,221520,6134,61622
2017,42045,564696,455972,15252,73854
2017,42049,274541,221607,8064,50614
2017,42051,131504,109363,3419,44184
2017,42055,154234,124157,3192,60459
2017,42063,84953,71663,3682,46237
2017,42069,210761,172862,4546,49172
2017,42071,542903,428100,9795,63407
2017,42073,87069,71916,3148,49967
2017,42075,139754,111381,2763,57372
2017,42077,366494,293469,11657,60871
2017,42079,317343,263646,8863,51332
2017,42081,113841,93181,2631,50909
2017,42085,111750,93516,2848,46785
2017,42089,168046,138979,5863,61612
2017,42091,826075,670753,17694,87304
2017,42095,303405,250422,7704,66066
2017,42097,92029,76301,1552,44895
2017,42101,1580863,1271430,67763,39759
2017,42107,142569,118264,4358,49559
2017,42111,74501,62787,1818,48846
2017,42125,207298,171142,4910,60551
2017,42129,352627,295512,7195,60713
2017,42133,446078,359279,11525,63519
2017,44003,163760,136695,4173,75143
2017,44005,83460,71244,1630,80222
2017,44007,637357,521347,22691,56672
2017,44009,126150,108214,3419,79374
2017,45003,168179,135971,6090,50749
2017,45007,198759,158946,3973,48593
2017,45013,186844,155036,5136,58847
2017,45015,217937,170823,5329,57147
2017,45019,401438,330183,7086,60555
2017,45031,67265,54159,1517,37465
2017,45035,156456,123080,3360,64148
2017,45041,138566,109187,4782,42929
2017,45045,506837,401449,10180,55914
2017,45047,70355,57699,2677,40453
2017,45051,333268,279872,10393,45680
2017,45055,65036,52498,1742,50010
2017,45057,92550,74648,2366,61914
2017,45059,66848,53783,2089,40377
2017,45063,290642,230433,7798,60181
2017,45073,77270,63612,2080,50192
2017,45075,87476,70951,3762,35947
2017,45077,123479,102229,3093,47520
2017,45079,411592,332725,11443,51946
2017,45083,306854,243737,7863,50985
2017,45085,106847,84825,5153,45585
2017,45091,266439,210044,7159,62217
2017,46099,188616,145763,2919,61083
2017,46103,110141,87587,2543,54836
2017,47001,76257,62060,1494,48109
2017,47009,129929,106612,3063,50675
2017,47011,105560,84814,2974,48857
2017,47037,691243,560583,15669,58490
2017,47059,68808,57292,1667,37920
2017,47065,361613,294641,6600,51302
2017,47093,461860,375893,9049,55266
2017,47113,97643,78638,2146,45013
2017,47119,92163,73062,1634,57258
2017,47125,200182,151507,5159,58381
2017,47141,77674,63227,1832,39647
2017,47147,70177,55532,2568,60474
2017,47149,317157,247740,4886,68514
2017,47155,97638,79879,2830,49963
2017,47157,936961,728572,32591,49647
2017,47163,157158,130094,4667,44909
2017,47165,183545,145883,2565,65014
2017,47179,127806,105691,2525,40697
2017,47187,226257,172161,3084,105622
2017,47189,136442,108041,1797,69959
2017,48005,87805,68137,2982,45326
2017,48021,84761,65033,1030,72107
2017,48027,347833,259861,10114,52479
2017,48029,1958578,1509772,51451,54175
2017,48037,94012,74234,2234,50573
2017,48039,362457,277152,9169,82229
2017,48041,222830,181210,4472,45155
2017,48061,423725,309231,9333,36975
2017,48085,969603,744719,19141,94933
2017,48091,141009,111921,2611,71060
2017,48099,74913,58940,2276,52769
2017,48113,2618148,2000945,68656,56718
2017,48121,836210,650834,17249,86291
2017,48135,157087,116075,5728,55380
2017,48139,173620,132535,3118,72138
2017,48141,840410,635492,23580,44489
2017,48157,764828,577583,22289,90845
2017,48167,335036,262670,7162,70494
2017,48181,131140,102999,2631,56718
2017,48183,123367,94647,2611,47095
2017,48187,159659,122457,3519,66486
2017,48201,4652980,3538961,145709,58645
2017,48203,66661,51346,1564,53394
2017,48209,214485,169541,5797,65667
2017,48213,81064,66081,2116,44971
2017,48215,860661,608440,23533,37106
2017,48231,93872,73845,2029,55786
2017,48245,256299,200697,6538,47657
2017,48251,167301,129241,2351,62482
2017,48257,122883,92231,2948,65841
2017,48291,83658,64141,2274,45614
2017,48303,305225,240045,7902,47317
2017,48309,251259,196865,6155,47267
2017,48329,165049,121895,2322,75590
2017,48339,570934,438572,13788,76811
2017,48347,65580,51801,2841,47589
2017,48355,361221,281796,11080,52482
2017,48361,85047,66436,1870,58863
2017,48367,133463,105087,2709,75823
2017,48375,120458,90855,1618,45312
2017,48381,134442,105800,2848,62098
2017,48397,96788,74320,2183,94848
2017,48409,67215,51471,1803,51012
2017,48423,227727,178028,5590,54339
2017,48439,2054475,1574403,49161,65052
2017,48441,136290,106106,2468,51894
2017,48451,118019,92718,3229,51114
2017,48453,1226698,983224,24416,72884
2017,48469,92084,71392,2029,51892
2017,48471,72245,62076,971,40936
2017,48479,274794,193538,4190,43408
2017,48485,132000,105498,2233,43295
2017,48491,547545,420389,10561,81719
2017,48497,66181,51971,1387,58839
2017,49005,124438,90563,1221,52828
2017,49011,347637,247156,3777,80301
2017,49035,1135649,857879,22557,71471
2017,49045,67456,48094,1661,72386
2017,49049,606425,420814,10713,70417
2017,49053,165662,126968,2692,54842
2017,49057,251769,188486,5052,62917
2017,50007,162372,136345,3859,64444
2017,51003,107702,88510,1474,77181
2017,51013,234965,196421,3832,117237
2017,51015,75144,62518,1094,57017
2017,51019,77974,65080,1432,66327
2017,51041,343599,271278,6459,80800
2017,51059,1148433,910126,22983,118279
2017,51061,69465,54904,1680,98585
2017,51069,86484,69971,902,72405
2017,51085,105923,85872,2348,90066
2017,51087,327898,261255,10173,67185
2017,51095,75524,61751,2000,87910
2017,51107,398080,297469,7264,135842
2017,51121,98559,85017,1376,56462
2017,51153,463023,351905,12197,100845
2017,51161,93730,78052,1691,64287
2017,51165,80227,64496,1447,59493
2017,51177,133033,104040,4485,86491
2017,51179,146649,113266,3716,112795
2017,51199,67739,52961,1788,83993
2017,51510,160035,133653,3382,100530
2017,51550,240397,187990,5517,76629
2017,51650,134669,108943,4363,54062
2017,51680,80995,67388,2819,45239
2017,51700,179388,142093,5593,49716
2017,51710,244703,200866,8333,49445
2017,51740,94572,75036,3599,50242
2017,51760,227032,190929,7622,46261
2017,51770,99837,80239,2971,43799
2017,51800,90237,69965,2318,70277
2017,51810,450435,360489,9323,72586
2017,53005,198171,151730,3890,63346
2017,53007,76533,60741,1924,61615
2017,53009,75474,63990,2680,47907
2017,53011,474643,372735,12728,74747
2017,53015,106910,84931,4233,49456
2017,53021,92125,65541,2075,64344
2017,53025,95158,69370,1566,58644
2017,53027,72697,59071,1783,47445
2017,53029,83159,69167,1468,59644
2017,53033,2188649,1790036,53992,89675
2017,53035,266414,217422,4626,73026
2017,53041,78200,63557,3315,49827
2017,53053,876764,691381,21768,69278
2017,53057,125619,100634,2895,66066
2017,53061,801633,639929,17438,82595
2017,53063,506152,406376,12690,53360
2017,53067,280588,226097,10879,71765
2017,53073,221404,183284,5708,61186
2017,53077,250193,184248,8016,47402
2017,54003,114920,90720,3775,59142
2017,54011,94958,78245,1346,33750
2017,54033,67811,55001,1517,58082
2017,54039,183293,150540,5619,42197
2017,54061,105030,89403,3686,50888
2017,54081,75022,61239,2692,42121
2017,54107,85104,68905,1727,44115
2017,55009,262052,205799,4275,60793
2017,55025,536416,438324,7829,72268
2017,55027,87786,72284,2850,56421
2017,55035,103671,85122,1853,54963
2017,55039,102548,83338,2188,61417
2017,55055,84832,69147,1893,56675
2017,55059,168521,134695,5501,61073
2017,55063,118274,97402,1360,57033
2017,55071,79175,64869,1023,54785
2017,55073,135732,108237,2841,58173
2017,55079,952085,747573,25326,47591
2017,55087,186059,147161,2471,65564
2017,55089,88429,71904,893,82869
2017,55097,70474,58724,1142,52247
2017,55101,196071,155190,3934,60897
2017,55105,162309,127529,4476,55304
2017,55109,88703,68451,1173,80512
2017,55117,115344,93091,1448,58361
2017,55127,103082,83975,2731,60178
2017,55131,135101,109120,1140,75453
2017,55133,400621,324687,6119,82248
2017,55139,170414,139077,2381,56678
2017,55141,73126,58995,991,52110
2017,56021,98327,78308,2860,61961
2017,56025,79547,61774,3217,60546
2017,72013,86066,72677,4310,17740
2017,72021,179565,151257,9025,25815
2017,72025,129604,107540,8195,22377
2017,72031,154489,129811,9021,30822
2017,72061,87328,73755,2605,24792
2017,72097,75525,64320,6981,14010
2017,72113,140859,115744,4670,16270
2017,72127,337288,284219,21370,21912
2017,72135,73217,59997,4652,24223
2017,72137,78092,64838,6231,25487
2017,72139,66675,55153,565,31322
2018,01003,218022,176222,2480,56813
2018,01015,114277,93284,4330,45818
2018,01043,83442,66680,1616,44612
2018,01049,71385,57239,988,36998
2018,01051,81887,65407,1903,60796
2018,01055,102501,82575,2406,45868
2018,01069,104722,83421,2842,48105
2018,01073,659300,527740,21547,55206
2018,01077,92387,76012,993,49014
2018,01081,163941,132509,4496,46456
2018,01083,96174,76535,2226,67000
2018,01089,366519,296893,9803,63111
2018,01095,96109,74664,1885,47528
2018,01097,413757,328844,10149,43061
2018,01101,225763,179561,6791,49989
2018,01103,119089,95485,1838,53260
2018,01115,88690,70685,1548,56602
2018,01117,215707,173097,3560,71230
2018,01121,79828,65419,2981,40315
2018,01125,208911,170265,4246,54459
2018,01127,63711,50948,2167,47602
2018,02020,291538,227669,8339,83648
2018,02090,98971,77416,2716,75448
2018,02170,107610,82371,3932,72667
2018,04001,71818,54577,1895,30207
2018,04003,126770,102489,2825,50495
2018,04005,142854,116671,4139,61843
2018,04013,4410824,3478309,102440,65252
2018,04015,209550,177746,7964,46060
2018,04017,110445,83803,5397,40463
2018,04019,1039073,847376,27224,53464
2018,04021,447138,356563,12676,59058
2018,04025,231993,198754,6944,48148
2018,04027,212128,164347,6283,43403
2018,05007,272608,208879,3761,67164
2018,05031,108558,84075,3133,44810
2018,05045,124806,99063,1969,51437
2018,05051,99154,81395,1444,42779
2018,05069,68114,55309,2257,35652
2018,05085,73657,56820,1450,53782
2018,05119,392680,310280,8441,49613
2018,05125,121421,96973,1483,63084
2018,05131,127753,100912,2163,46826
2018,05143,236961,186286,4183,50342
2018,05145,78727,63038,1821,42270
2018,06001,1666753,1361098,37160,102125
2018,06007,231256,190638,7961,51652
2018,06013,1150215,921374,28151,101618
2018,06017,190678,156948,4073,82742
2018,06019,994400,741706,36521,52629
2018,06023,136373,112359,6683,50294
2018,06025,181827,136416,9087,48984
2018,06029,896764,664871,34223,51579
2018,06031,151366,114798,5052,61663
2018,06033,64382,52124,1523,48554
2018,06037,10105518,8162030,297270,68093
2018,06039,157672,119395,7687,56305
2018,06041,259666,214458,3427,126373
2018,06045,87606,71461,2389,51830
2018,06047,274765,203248,12839,57745
2018,06053,435594,333147,8841,70681
2018,06055,139417,114103,4015,87025
2018,06057,99696,84536,1568,66299
2018,06059,3185968,2571255,69045,89759
2018,06061,393149,317755,7525,88592
2018,06065,2450758,1907979,74563,66964
2018,06067,1540975,1215153,42270,69767
2018,06071,2171603,1662442,68434,63857
2018,06073,3343364,2695957,90936,79079
2018,06075,883305,776750,20560,112376
2018,06077,752660,571146,21006,64119
2018,06079,284010,240351,6542,71148
2018,06081,769545,628294,16715,124425
2018,06083,446527,358433,13276,77472
2018,06085,1937570,1560706,41414,126606
2018,06087,274255,227759,9573,86941
2018,06089,180040,145037,6299,56280
2018,06095,446610,357799,10339,84395
2018,06097,499942,413471,12129,81395
2018,06099,549815,418513,22148,60321
2018,06101,96807,74492,3959,59121
2018,06107,465861,339624,20939,48817
2018,06111,850967,679810,19175,84566
2018,06113,220408,178782,6065,68670
2018,06115,78041,59048,2710,46574
2018,08001,511868,392240,9778,70743
2018,08005,651215,516120,13946,76768
2018,08013,326078,271260,6675,83755
2018,08014,69267,55648,1290,95800
2018,08031,716492,590285,15631,68377
2018,08035,342776,266177,5485,119615
2018,08041,713856,560356,18811,68119
2018,08059,580233,478957,10483,85890
2018,08069,350518,288748,7927,71091
2018,08077,153207,123093,4656,49848
2018,08101,167529,134639,4975,48468
2018,08123,314305,240422,7370,75938
2018,09001,943823,758754,31333,91079
2018,09003,892697,730504,25453,73151
2018,09005,181111,152876,4109,76043
2018,09007,162682,137651,4527,89131
2018,09009,857620,705905,25656,67845
2018,09011,266784,221413,7831,67197
2018,09013,150921,128217,3239,91646
2018,09015,117027,98186,4223,65765
2018,10001,178550,141800,3676,54419
2018,10003,559335,453995,19898,69479
2018,10005,229286,192504,4284,60277
2018,11001,702455,586358,31074,85203
2018,12001,269956,226370,8020,51241
2018,12005,185287,150290,4716,52107
2018,12009,596849,500565,13233,57888
2018,12011,1951260,1585729,54863,57278
2018,12015,184998,165477,3135,52927
2018,12017,147929,128567,3348,39964
2018,12019,216072,171552,7502,61825
2018,12021,378488,321278,7137,69867
2018,12023,70503,56678,3151,48848
2018,12031,950181,759134,27316,55832
2018,12033,315534,256430,8659,51050
2018,12035,112067,94950,1548,58963
2018,12053,190865,159657,5096,45977
2018,12055,105424,89467,4217,39796
2018,12057,1436888,1151547,38703,58480
2018,12061,157413,133911,4464,57508
2018,12069,356495,296495,9951,52096
2018,12071,754610,637646,14844,56129
2018,12073,292502,244172,10023,50682
2018,12081,394855,329783,8392,59956
2018,12083,359977,302081,13215,44576
2018,12085,160912,137168,2053,59978
2018,12086,2761581,2265718,65895,52205
2018,12087,75027,65257,1241,71973
2018,12089,85832,71032,1449,63913
2018,12091,207269,165566,4514,63997
2018,12095,1380645,1107284,30791,58588
2018,12097,367990,288757,11325,50546
2018,12099,1485941,1237778,40874,61691
2018,12101,539630,442985,13525,54208
2018,12103,975280,836293,25014,52198
2018,12105,708009,570169,15922,51670
2018,12107,74163,60519,2970,41608
2018,12109,254261,205592,4564,80712
2018,12111,321128,266241,8143,54098
2018,12113,179349,144746,4410,70787
2018,12115,426718,374772,6134,61683
2018,12117,467832,381304,11655,67470
2018,12119,128754,120634,858,53895
2018,12127,547538,464214,10745,50361
2018,12131,71375,58985,1077,62914
2018,13013,80809,62605,2162,61225
2018,13015,106408,84076,3015,57380
2018,13021,153095,120473,6032,40495
2018,13031,77296,63454,3690,44179
2018,13045,118121,93282,2617,51545
2018,13047,67420,55076,665,56364
2018,13051,289195,234490,10620,55308
2018,13057,254149,200627,5362,82069
2018,13059,127330,108297,3356,42232
2018,13063,289615,218829,8801,46646
2018,13067,756865,601280,15641,78894
2018,13073,154291,119501,3780,82024
2018,13077,145864,116331,1929,69240
2018,13089,756558,598255,22743,64461
2018,13095,91243,72097,4633,39659
2018,13097,145331,112848,3572,60829
2018,13113,113459,90842,1809,93468
2018,13115,97927,78167,1161,38462
2018,13117,236612,179571,3180,104687
2018,13121,1050114,846317,25532,70930
2018,13127,85219,68320,1428,55196
2018,13135,927781,710142,17302,72184
2018,13139,202148,157289,3184,61699
2018,13151,230220,179510,4951,73541
2018,13153,155469,121401,3897,58965
2018,13157,70422,55402,820,73150
2018,13185,116321,91357,2045,34886
2018,13215,194160,150923,8382,47288
2018,13217,109541,83731,2456,57344
2018,13223,164044,127381,3165,73084
2018,13245,201554,160792,7023,39413
2018,13247,90594,71051,2183,61222
2018,13255,66100,51901,1211,42920
2018,13285,70034,54813,1445,44260
2018,13295,69410,56555,1872,42609
2018,13297,93503,73162,1128,66640
2018,13313,104062,80621,2452,45028
2018,15001,200983,162367,4972,57571
2018,15003,980080,792616,18177,84423
2018,15007,72133,58085,988,80921
2018,15009,167218,134611,3093,82885
2018,16001,469966,371124,8622,66405
2018,16005,87138,67606,2336,50748
2018,16019,116854,84177,3095,58729
2018,16027,223499,168155,5143,53374
2018,16055,161505,128401,2903,55236
2018,16083,86081,66234,1006,51196
2018,17001,65691,52121,950,56699
2018,17019,209983,174905,5383,52725
